L_kpc	mDM_GeV	R_GV	flux
1	97.7	7.82490732e+01	3.03192785e-45
1	97.7	7.96562682e+01	5.42629184e-46
1	97.7	8.10887695e+01	9.59067566e-47
1	97.7	8.25470322e+01	1.67396219e-47
1	97.7	8.40315196e+01	2.88523130e-48
1	97.7	8.55427034e+01	4.91068476e-49
1	97.7	8.70810636e+01	0.00000000e+00
1	97.7	8.86470890e+01	0.00000000e+00
1	97.7	9.02412770e+01	0.00000000e+00
1	97.7	9.18641342e+01	0.00000000e+00
1	97.7	9.35161760e+01	0.00000000e+00
1	97.7	9.51979275e+01	0.00000000e+00
1	97.7	9.69099227e+01	0.00000000e+00
1	97.7	9.86527057e+01	0.00000000e+00
1	97.7	1.00426830e+02	0.00000000e+00
1	97.7	1.02232860e+02	0.00000000e+00
1	97.7	1.04071368e+02	0.00000000e+00
1	97.7	1.05942939e+02	0.00000000e+00
1	97.7	1.07848167e+02	0.00000000e+00
1	97.7	1.09787659e+02	0.00000000e+00
1	97.7	1.11762029e+02	0.00000000e+00
1	97.7	1.13771905e+02	0.00000000e+00
1	97.7	1.15817926e+02	0.00000000e+00
1	97.7	1.17900742e+02	0.00000000e+00
1	97.7	1.20021014e+02	0.00000000e+00
1	97.7	1.22179416e+02	0.00000000e+00
1	97.7	1.24376634e+02	0.00000000e+00
1	97.7	1.26613366e+02	0.00000000e+00
1	97.7	1.28890322e+02	0.00000000e+00
1	97.7	1.31208225e+02	0.00000000e+00
1	97.7	1.33567813e+02	0.00000000e+00
1	97.7	1.35969834e+02	0.00000000e+00
1	97.7	1.38415053e+02	0.00000000e+00
1	97.7	1.40904245e+02	0.00000000e+00
1	97.7	1.43438201e+02	0.00000000e+00
1	97.7	1.46017727e+02	0.00000000e+00
1	97.7	1.48643642e+02	0.00000000e+00
1	97.7	1.51316780e+02	0.00000000e+00
1	97.7	1.54037990e+02	0.00000000e+00
1	97.7	1.56808138e+02	0.00000000e+00
1	97.7	1.59628103e+02	0.00000000e+00
1	97.7	1.62498780e+02	0.00000000e+00
1	97.7	1.65421083e+02	0.00000000e+00
1	97.7	1.68395939e+02	0.00000000e+00
1	97.7	1.71424293e+02	0.00000000e+00
1	97.7	1.74507108e+02	0.00000000e+00
1	97.7	1.77645362e+02	0.00000000e+00
1	97.7	1.80840054e+02	0.00000000e+00
1	97.7	1.84092197e+02	0.00000000e+00
1	97.7	1.87402826e+02	0.00000000e+00
1	97.7	1.90772991e+02	0.00000000e+00
1	97.7	1.94203764e+02	0.00000000e+00
1	97.7	1.97696234e+02	0.00000000e+00
1	97.7	2.01251511e+02	0.00000000e+00
1	97.7	2.04870725e+02	0.00000000e+00
1	97.7	2.08555025e+02	0.00000000e+00
1	97.7	2.12305581e+02	0.00000000e+00
1	97.7	2.16123586e+02	0.00000000e+00
1	97.7	2.20010252e+02	0.00000000e+00
1	97.7	2.23966814e+02	0.00000000e+00
1	97.7	2.27994529e+02	0.00000000e+00
1	97.7	2.32094677e+02	0.00000000e+00
1	97.7	2.36268560e+02	0.00000000e+00
1	97.7	2.40517504e+02	0.00000000e+00
1	97.7	2.44842859e+02	0.00000000e+00
1	97.7	2.49245999e+02	0.00000000e+00
1	97.7	2.53728323e+02	0.00000000e+00
1	97.7	2.58291255e+02	0.00000000e+00
1	97.7	2.62936245e+02	0.00000000e+00
1	97.7	2.67664768e+02	0.00000000e+00
1	97.7	2.72478327e+02	0.00000000e+00
1	97.7	2.77378450e+02	0.00000000e+00
1	97.7	2.82366696e+02	0.00000000e+00
1	97.7	2.87444647e+02	0.00000000e+00
1	97.7	2.92613918e+02	0.00000000e+00
1	97.7	2.97876150e+02	0.00000000e+00
1	97.7	3.03233017e+02	0.00000000e+00
1	97.7	3.08686218e+02	0.00000000e+00
1	97.7	3.14237488e+02	0.00000000e+00
1	97.7	3.19888588e+02	0.00000000e+00
1	97.7	3.25641316e+02	0.00000000e+00
1	97.7	3.31497498e+02	0.00000000e+00
1	97.7	3.37458995e+02	0.00000000e+00
1	97.7	3.43527701e+02	0.00000000e+00
1	97.7	3.49705543e+02	0.00000000e+00
1	97.7	3.55994485e+02	0.00000000e+00
1	97.7	3.62396524e+02	0.00000000e+00
1	97.7	3.68913695e+02	0.00000000e+00
1	97.7	3.75548067e+02	0.00000000e+00
1	97.7	3.82301749e+02	0.00000000e+00
1	97.7	3.89176886e+02	0.00000000e+00
1	97.7	3.96175662e+02	0.00000000e+00
1	97.7	4.03300301e+02	0.00000000e+00
1	97.7	4.10553066e+02	0.00000000e+00
1	97.7	4.17936262e+02	0.00000000e+00
1	97.7	4.25452233e+02	0.00000000e+00
1	97.7	4.33103368e+02	0.00000000e+00
1	97.7	4.40892098e+02	0.00000000e+00
1	97.7	4.48820896e+02	0.00000000e+00
1	97.7	4.56892282e+02	0.00000000e+00
1	97.7	4.65108821e+02	0.00000000e+00
1	97.7	4.73473122e+02	0.00000000e+00
1	97.7	4.81987842e+02	0.00000000e+00
1	97.7	4.90655687e+02	0.00000000e+00
1	97.7	4.99479411e+02	0.00000000e+00
1	97.7	5.08461817e+02	0.00000000e+00
1	97.7	5.17605757e+02	0.00000000e+00
1	97.7	5.26914139e+02	0.00000000e+00
1	97.7	5.36389918e+02	0.00000000e+00
1	97.7	5.46036104e+02	0.00000000e+00
1	97.7	5.55855764e+02	0.00000000e+00
1	97.7	5.65852015e+02	0.00000000e+00
1	97.7	5.76028035e+02	0.00000000e+00
1	97.7	5.86387055e+02	0.00000000e+00
1	97.7	5.96932368e+02	0.00000000e+00
1	97.7	6.07667322e+02	0.00000000e+00
1	97.7	6.18595328e+02	0.00000000e+00
1	97.7	6.29719859e+02	0.00000000e+00
1	97.7	6.41044448e+02	0.00000000e+00
1	97.7	6.52572693e+02	0.00000000e+00
1	97.7	6.64308257e+02	0.00000000e+00
1	97.7	6.76254868e+02	0.00000000e+00
1	97.7	6.88416321e+02	0.00000000e+00
1	97.7	7.00796480e+02	0.00000000e+00
1	97.7	7.13399278e+02	0.00000000e+00
1	97.7	7.26228719e+02	0.00000000e+00
1	97.7	7.39288879e+02	0.00000000e+00
1	97.7	7.52583906e+02	0.00000000e+00
1	97.7	7.66118025e+02	0.00000000e+00
1	97.7	7.79895536e+02	0.00000000e+00
1	97.7	7.93920814e+02	0.00000000e+00
1	97.7	8.08198317e+02	0.00000000e+00
1	97.7	8.22732580e+02	0.00000000e+00
1	97.7	8.37528220e+02	0.00000000e+00
1	97.7	8.52589938e+02	0.00000000e+00
1	97.7	8.67922519e+02	0.00000000e+00
1	97.7	8.83530834e+02	0.00000000e+00
1	97.7	8.99419842e+02	0.00000000e+00
1	97.7	9.15594590e+02	0.00000000e+00
1	97.7	9.32060218e+02	0.00000000e+00
1	97.7	9.48821955e+02	0.00000000e+00
1	97.7	9.65885128e+02	0.00000000e+00
1	97.7	9.83255157e+02	0.00000000e+00
1	97.7	1.00093756e+03	0.00000000e+00
1	146.41	1.37331724e-01	1.72765051e-36
1	146.41	1.39801434e-01	1.84845428e-36
1	146.41	1.42315558e-01	1.97816611e-36
1	146.41	1.44874895e-01	2.11748087e-36
1	146.41	1.47480258e-01	2.26715076e-36
1	146.41	1.50132474e-01	2.42799038e-36
1	146.41	1.52832387e-01	2.60088219e-36
1	146.41	1.55580853e-01	2.78678246e-36
1	146.41	1.58378747e-01	2.98672781e-36
1	146.41	1.61226957e-01	3.20184237e-36
1	146.41	1.64126387e-01	3.43334554e-36
1	146.41	1.67077960e-01	3.68256057e-36
1	146.41	1.70082612e-01	3.95092387e-36
1	146.41	1.73141299e-01	4.23999526e-36
1	146.41	1.76254991e-01	4.55146917e-36
1	146.41	1.79424679e-01	4.88718688e-36
1	146.41	1.82651369e-01	5.24915003e-36
1	146.41	1.85936087e-01	5.63953528e-36
1	146.41	1.89279875e-01	6.06071055e-36
1	146.41	1.92683796e-01	6.51525273e-36
1	146.41	1.96148932e-01	7.00596783e-36
1	146.41	1.99676383e-01	7.53591447e-36
1	146.41	2.03267270e-01	8.10963809e-36
1	146.41	2.06922734e-01	8.73305762e-36
1	146.41	2.10643936e-01	9.41108895e-36
1	146.41	2.14432059e-01	1.01492144e-35
1	146.41	2.18288306e-01	1.09535382e-35
1	146.41	2.22213901e-01	1.18308670e-35
1	146.41	2.26210092e-01	1.27888021e-35
1	146.41	2.30278150e-01	1.38358428e-35
1	146.41	2.34419365e-01	1.49815053e-35
1	146.41	2.38635054e-01	1.62364586e-35
1	146.41	2.42926555e-01	1.76126803e-35
1	146.41	2.47295234e-01	1.91236364e-35
1	146.41	2.51742476e-01	2.07844867e-35
1	146.41	2.56269696e-01	2.26123237e-35
1	146.41	2.60878331e-01	2.46264465e-35
1	146.41	2.65569845e-01	2.68486782e-35
1	146.41	2.70345730e-01	2.93037342e-35
1	146.41	2.75207502e-01	3.20196483e-35
1	146.41	2.80156706e-01	3.50282688e-35
1	146.41	2.85194914e-01	3.83658352e-35
1	146.41	2.90323726e-01	4.20736517e-35
1	146.41	2.95544773e-01	4.61988724e-35
1	146.41	3.00859713e-01	5.07954217e-35
1	146.41	3.06270234e-01	5.59250722e-35
1	146.41	3.11778056e-01	6.16587108e-35
1	146.41	3.17384927e-01	6.80778289e-35
1	146.41	3.23092630e-01	7.52762784e-35
1	146.41	3.28902978e-01	8.33623458e-35
1	146.41	3.34817816e-01	9.24612071e-35
1	146.41	3.40839024e-01	1.02717838e-34
1	146.41	3.46968515e-01	1.14300471e-34
1	146.41	3.53208235e-01	1.27404713e-34
1	146.41	3.59560168e-01	1.42258455e-34
1	146.41	3.66026331e-01	1.59127739e-34
1	146.41	3.72608778e-01	1.78323795e-34
1	146.41	3.79309601e-01	2.00211477e-34
1	146.41	3.86130928e-01	2.25219421e-34
1	146.41	3.93074927e-01	2.53852288e-34
1	146.41	4.00143804e-01	2.86705561e-34
1	146.41	4.07339804e-01	3.24483465e-34
1	146.41	4.14665214e-01	3.68020720e-34
1	146.41	4.22122360e-01	4.18309008e-34
1	146.41	4.29713613e-01	4.76529251e-34
1	146.41	4.37441382e-01	5.44091070e-34
1	146.41	4.45308125e-01	6.22681130e-34
1	146.41	4.53316339e-01	7.14322531e-34
1	146.41	4.61468569e-01	8.21447934e-34
1	146.41	4.69767406e-01	9.46989825e-34
1	146.41	4.78215484e-01	1.09449221e-33
1	146.41	4.86815489e-01	1.26824919e-33
1	146.41	4.95570152e-01	1.47347731e-33
1	146.41	5.04482256e-01	1.71653044e-33
1	146.41	5.13554630e-01	2.00516846e-33
1	146.41	5.22790158e-01	2.34889401e-33
1	146.41	5.32191773e-01	2.75937571e-33
1	146.41	5.41762462e-01	3.25098144e-33
1	146.41	5.51505266e-01	3.84145216e-33
1	146.41	5.61423281e-01	4.55275549e-33
1	146.41	5.71519656e-01	5.41217012e-33
