L_kpc	mDM_GeV	R_GV	flux
1	96.27	4.29713613e-01	1.14183632e-08
1	96.27	4.37441382e-01	1.20236320e-08
1	96.27	4.45308125e-01	1.26600886e-08
1	96.27	4.53316339e-01	1.33292476e-08
1	96.27	4.61468569e-01	1.40326872e-08
1	96.27	4.69767406e-01	1.47720581e-08
1	96.27	4.78215484e-01	1.55491102e-08
1	96.27	4.86815489e-01	1.63656826e-08
1	96.27	4.95570152e-01	1.72237044e-08
1	96.27	5.04482256e-01	1.81252003e-08
1	96.27	5.13554630e-01	1.90723032e-08
1	96.27	5.22790158e-01	2.00672792e-08
1	96.27	5.32191773e-01	2.11125272e-08
1	96.27	5.41762462e-01	2.22105875e-08
1	96.27	5.51505266e-01	2.33641595e-08
1	96.27	5.61423281e-01	2.45761767e-08
1	96.27	5.71519656e-01	2.58498287e-08
1	96.27	5.81797600e-01	2.71885590e-08
1	96.27	5.92260377e-01	2.85961102e-08
1	96.27	6.02911312e-01	3.00766942e-08
1	96.27	6.13753789e-01	3.16350310e-08
1	96.27	6.24791252e-01	3.32763568e-08
1	96.27	6.36027207e-01	3.50066780e-08
1	96.27	6.47465225e-01	3.68332499e-08
1	96.27	6.59108938e-01	3.87644823e-08
1	96.27	6.70962047e-01	4.08101083e-08
1	96.27	6.83028317e-01	4.29818084e-08
1	96.27	6.95311580e-01	4.52934315e-08
1	96.27	7.07815740e-01	4.77615368e-08
1	96.27	7.20544769e-01	5.04097946e-08
1	96.27	7.33502712e-01	5.32693722e-08
1	96.27	7.46693683e-01	5.63738701e-08
1	96.27	7.60121875e-01	5.97273714e-08
1	96.27	7.73791554e-01	6.33112373e-08
1	96.27	7.87707061e-01	6.71047261e-08
1	96.27	8.01872819e-01	7.11127823e-08
1	96.27	8.16293327e-01	7.53467535e-08
1	96.27	8.30973166e-01	7.98161929e-08
1	96.27	8.45917001e-01	8.45277207e-08
1	96.27	8.61129579e-01	8.94880753e-08
1	96.27	8.76615733e-01	9.47087136e-08
1	96.27	8.92380383e-01	1.00203331e-07
1	96.27	9.08428537e-01	1.05987671e-07
1	96.27	9.24765293e-01	1.12079796e-07
1	96.27	9.41395842e-01	1.18501227e-07
1	96.27	9.58325468e-01	1.25278269e-07
1	96.27	9.75559547e-01	1.32444610e-07
1	96.27	9.93103556e-01	1.40047781e-07
1	96.27	1.01096307e+00	1.48143446e-07
1	96.27	1.02914376e+00	1.56789333e-07
1	96.27	1.04765140e+00	1.66077398e-07
1	96.27	1.06649188e+00	1.76209897e-07
1	96.27	1.08567117e+00	1.87387811e-07
1	96.27	1.10519538e+00	1.99525005e-07
1	96.27	1.12507070e+00	2.12469410e-07
1	96.27	1.14530345e+00	2.26196854e-07
1	96.27	1.16590005e+00	2.40721979e-07
1	96.27	1.18686705e+00	2.56070974e-07
1	96.27	1.20821112e+00	2.72293155e-07
1	96.27	1.22993903e+00	2.89476988e-07
1	96.27	1.25205768e+00	3.07746609e-07
1	96.27	1.27457410e+00	3.27273368e-07
1	96.27	1.29749545e+00	3.48309936e-07
1	96.27	1.32082900e+00	3.71197985e-07
1	96.27	1.34458218e+00	3.96374566e-07
1	96.27	1.36876252e+00	4.24560220e-07
1	96.27	1.39337771e+00	4.56887669e-07
1	96.27	1.41843556e+00	4.94181687e-07
1	96.27	1.44394405e+00	5.36640942e-07
1	96.27	1.46991127e+00	5.83223740e-07
1	96.27	1.49634547e+00	6.32953061e-07
1	96.27	1.52325505e+00	6.85848208e-07
1	96.27	1.55064856e+00	7.41981468e-07
1	96.27	1.57853470e+00	8.01558421e-07
1	96.27	1.60692234e+00	8.65053127e-07
1	96.27	1.63582048e+00	9.33250193e-07
1	96.27	1.66523832e+00	1.00723591e-06
1	96.27	1.69518519e+00	1.08840442e-06
1	96.27	1.72567061e+00	1.17962595e-06
1	96.27	1.75670427e+00	1.28414346e-06
1	96.27	1.78829602e+00	1.40216627e-06
1	96.27	1.82045591e+00	1.53153723e-06
1	96.27	1.85319414e+00	1.66927107e-06
1	96.27	1.88652112e+00	1.81471417e-06
1	96.27	1.92044744e+00	1.96785193e-06
1	96.27	1.95498387e+00	2.12909482e-06
1	96.27	1.99014139e+00	2.29953449e-06
1	96.27	2.02593117e+00	2.48105680e-06
1	96.27	2.06236458e+00	2.67633507e-06
1	96.27	2.09945318e+00	2.88913673e-06
1	96.27	2.13720877e+00	3.12652358e-06
1	96.27	2.17564334e+00	3.38882093e-06
1	96.27	2.21476910e+00	3.66722633e-06
1	96.27	2.25459848e+00	3.96005410e-06
1	96.27	2.29514413e+00	4.26727854e-06
1	96.27	2.33641893e+00	4.58938055e-06
1	96.27	2.37843600e+00	4.92860702e-06
1	96.27	2.42120869e+00	5.28888849e-06
1	96.27	2.46475058e+00	5.67508985e-06
1	96.27	2.50907551e+00	6.09623329e-06
1	96.27	2.55419756e+00	6.56563243e-06
1	96.27	2.60013106e+00	7.07536226e-06
1	96.27	2.64689061e+00	7.61248514e-06
1	96.27	2.69449106e+00	8.17563492e-06
1	96.27	2.74294753e+00	8.76473307e-06
1	96.27	2.79227542e+00	9.38225078e-06
1	96.27	2.84249041e+00	1.00335263e-05
1	96.27	2.89360843e+00	1.07271184e-05
1	96.27	2.94564574e+00	1.14772197e-05
1	96.27	2.99861886e+00	1.22961302e-05
1	96.27	3.05254463e+00	1.31782775e-05
1	96.27	3.10744017e+00	1.41016425e-05
1	96.27	3.16332293e+00	1.50573162e-05
1	96.27	3.22021066e+00	1.60414845e-05
1	96.27	3.27812143e+00	1.70525059e-05
1	96.27	3.33707365e+00	1.80921525e-05
1	96.27	3.39708603e+00	1.91634496e-05
1	96.27	3.45817764e+00	2.02819224e-05
1	96.27	3.52036790e+00	2.14457899e-05
1	96.27	3.58367656e+00	2.26347888e-05
1	96.27	3.64812373e+00	2.38356625e-05
1	96.27	3.71372989e+00	2.50422147e-05
1	96.27	3.78051589e+00	2.62540280e-05
1	96.27	3.84850293e+00	2.74755117e-05
1	96.27	3.91771261e+00	2.87207608e-05
1	96.27	3.98816694e+00	3.00186339e-05
1	96.27	4.05988828e+00	3.13799288e-05
1	96.27	4.13289942e+00	3.27776391e-05
1	96.27	4.20722356e+00	3.41783837e-05
1	96.27	4.28288431e+00	3.55636082e-05
1	96.27	4.35990571e+00	3.69246042e-05
1	96.27	4.43831223e+00	3.82560579e-05
1	96.27	4.51812877e+00	3.95578530e-05
1	96.27	4.59938070e+00	4.08336137e-05
1	96.27	4.68209382e+00	4.20853885e-05
1	96.27	4.76629442e+00	4.33109278e-05
1	96.27	4.85200924e+00	4.45083347e-05
1	96.27	4.93926552e+00	4.56808534e-05
1	96.27	5.02809098e+00	4.68363561e-05
1	96.27	5.11851383e+00	4.79851930e-05
1	96.27	5.21056280e+00	4.91521043e-05
1	96.27	5.30426714e+00	5.03641462e-05
1	96.27	5.39965661e+00	5.16171622e-05
1	96.27	5.49676153e+00	5.28771621e-05
1	96.27	5.59561273e+00	5.41130120e-05
1	96.27	5.69624163e+00	5.53133010e-05
1	96.27	5.79868019e+00	5.64689306e-05
1	96.27	5.90296096e+00	5.75750858e-05
1	96.27	6.00911706e+00	5.86297234e-05
1	96.27	6.11718223e+00	5.96313526e-05
1	96.27	6.22719079e+00	6.05783442e-05
1	96.27	6.33917769e+00	6.14691478e-05
1	96.27	6.45317852e+00	6.23021099e-05
1	96.27	6.56922948e+00	6.30747527e-05
1	96.27	6.68736745e+00	6.37839687e-05
1	96.27	6.80762996e+00	6.44234569e-05
1	96.27	6.93005521e+00	6.49774722e-05
1	96.27	7.05468210e+00	6.54565476e-05
1	96.27	7.18155022e+00	6.58770565e-05
1	96.27	7.31069988e+00	6.62463865e-05
1	96.27	7.44217211e+00	6.65698905e-05
1	96.27	7.57600867e+00	6.68513908e-05
1	96.27	7.71225209e+00	6.70939516e-05
1	96.27	7.85094564e+00	6.73006649e-05
1	96.27	7.99213340e+00	6.74704704e-05
1	96.27	8.13586021e+00	6.75953997e-05
1	96.27	8.28217174e+00	6.76657128e-05
1	96.27	8.43111446e+00	6.76657014e-05
1	96.27	8.58273571e+00	6.75750108e-05
1	96.27	8.73708363e+00	6.73560096e-05
1	96.27	8.89420728e+00	6.69047190e-05
1	96.27	9.05415657e+00	6.62401816e-05
1	96.27	9.21698231e+00	6.54478560e-05
1	96.27	9.38273624e+00	6.45947140e-05
1	96.27	9.55147100e+00	6.37127442e-05
1	96.27	9.72324022e+00	6.28176464e-05
1	96.27	9.89809845e+00	6.19189147e-05
1	96.27	1.00761012e+01	6.10216652e-05
1	96.27	1.02573052e+01	6.01270097e-05
1	96.27	1.04417678e+01	5.92310891e-05
1	96.27	1.06295477e+01	5.83269898e-05
1	96.27	1.08207045e+01	5.74022762e-05
1	96.27	1.10152990e+01	5.64379783e-05
1	96.27	1.12133931e+01	5.54034201e-05
1	96.27	1.14150495e+01	5.41853642e-05
1	96.27	1.16203324e+01	5.28026167e-05
1	96.27	1.18293071e+01	5.13488897e-05
1	96.27	1.20420399e+01	4.98797474e-05
1	96.27	1.22585983e+01	4.84181507e-05
1	96.27	1.24790512e+01	4.69728079e-05
1	96.27	1.27034687e+01	4.55398319e-05
1	96.27	1.29319220e+01	4.41076730e-05
1	96.27	1.31644836e+01	4.26756781e-05
1	96.27	1.34012276e+01	4.12576720e-05
1	96.27	1.36422290e+01	3.98650317e-05
1	96.27	1.38875645e+01	3.84956640e-05
1	96.27	1.41373120e+01	3.71498466e-05
1	96.27	1.43915509e+01	3.58104760e-05
1	96.27	1.46503618e+01	3.44471064e-05
1	96.27	1.49138271e+01	3.30602155e-05
1	96.27	1.51820305e+01	3.16995636e-05
1	96.27	1.54550570e+01	3.03694572e-05
1	96.27	1.57329936e+01	2.90696673e-05
1	96.27	1.60159284e+01	2.77991354e-05
1	96.27	1.63039515e+01	2.65380842e-05
1	96.27	1.65971541e+01	2.52638198e-05
1	96.27	1.68956296e+01	2.39994632e-05
1	96.27	1.71994728e+01	2.27645859e-05
1	96.27	1.75087801e+01	2.15690326e-05
1	96.27	1.78236499e+01	2.04165184e-05
1	96.27	1.81441821e+01	1.93127230e-05
1	96.27	1.84704786e+01	1.82707915e-05
1	96.27	1.88026431e+01	1.72955141e-05
1	96.27	1.91407811e+01	1.63734152e-05
1	96.27	1.94850000e+01	1.54897819e-05
1	96.27	1.98354092e+01	1.46374822e-05
1	96.27	2.01921200e+01	1.38122043e-05
1	96.27	2.05552457e+01	1.30073395e-05
1	96.27	2.09249017e+01	1.22054932e-05
1	96.27	2.13012054e+01	1.14048450e-05
1	96.27	2.16842764e+01	1.06199167e-05
1	96.27	2.20742363e+01	9.86391022e-06
1	96.27	2.24712091e+01	9.14043520e-06
1	96.27	2.28753209e+01	8.44770711e-06
1	96.27	2.32867000e+01	7.80401662e-06
1	96.27	2.37054772e+01	7.23198470e-06
1	96.27	2.41317855e+01	6.72579006e-06
1	96.27	2.45657603e+01	6.24652535e-06
1	96.27	2.50075395e+01	5.78913423e-06
1	96.27	2.54572635e+01	5.35280407e-06
1	96.27	2.59150750e+01	4.93540550e-06
1	96.27	2.63811197e+01	4.54067557e-06
1	96.27	2.68555455e+01	4.17206984e-06
1	96.27	2.73385031e+01	3.82303288e-06
1	96.27	2.78301461e+01	3.48978852e-06
1	96.27	2.83306305e+01	3.17213611e-06
1	96.27	2.88401154e+01	2.87014148e-06
1	96.27	2.93587626e+01	2.58760012e-06
1	96.27	2.98867369e+01	2.34036907e-06
1	96.27	3.04242061e+01	2.12497898e-06
1	96.27	3.09713409e+01	1.92751612e-06
1	96.27	3.15283151e+01	1.74104864e-06
1	96.27	3.20953056e+01	1.56454041e-06
1	96.27	3.26724927e+01	1.39732735e-06
1	96.27	3.32600596e+01	1.24688693e-06
1	96.27	3.38581930e+01	1.11901986e-06
1	96.27	3.44670830e+01	1.00878285e-06
1	96.27	3.50869230e+01	9.06905293e-07
1	96.27	3.57179100e+01	8.10614889e-07
1	96.27	3.63602442e+01	7.19263062e-07
1	96.27	3.70141300e+01	6.34146195e-07
1	96.27	3.76797749e+01	5.59323486e-07
1	96.27	3.83573904e+01	4.96783287e-07
1	96.27	3.90471919e+01	4.41524588e-07
1	96.27	3.97493984e+01	3.89646398e-07
1	96.27	4.04642331e+01	3.40549901e-07
1	96.27	4.11919231e+01	2.94410684e-07
1	96.27	4.19326995e+01	2.52861172e-07
1	96.27	4.26867977e+01	2.19989040e-07
1	96.27	4.34544572e+01	1.94844075e-07
1	96.27	4.42359219e+01	1.72617661e-07
1	96.27	4.50314402e+01	1.51588976e-07
1	96.27	4.58412647e+01	1.31795193e-07
1	96.27	4.66656526e+01	1.13196938e-07
1	96.27	4.75048660e+01	9.69945846e-08
1	96.27	4.83591715e+01	8.45164166e-08
1	96.27	4.92288403e+01	7.40833206e-08
1	96.27	5.01141489e+01	6.43239702e-08
1	96.27	5.10153785e+01	5.50944902e-08
1	96.27	5.19328153e+01	4.64168988e-08
1	96.27	5.28667509e+01	3.83463761e-08
1	96.27	5.38174820e+01	3.23745557e-08
1	96.27	5.47853105e+01	2.81628578e-08
1	96.27	5.57705441e+01	2.46227359e-08
1	96.27	5.67734956e+01	2.11793211e-08
1	96.27	5.77944838e+01	1.80034647e-08
1	96.27	5.88338329e+01	1.49052058e-08
1	96.27	5.98918732e+01	1.23037028e-08
1	96.27	6.09689408e+01	1.04547731e-08
1	96.27	6.20653779e+01	9.06208750e-09
1	96.27	6.31815328e+01	7.72054038e-09
1	96.27	6.43177601e+01	6.47607690e-09
1	96.27	6.54744208e+01	5.26988719e-09
1	96.27	6.66518823e+01	4.14402642e-09
1	96.27	6.78505188e+01	3.34429893e-09
1	96.27	6.90707110e+01	2.84767899e-09
1	96.27	7.03128465e+01	2.43450044e-09
1	96.27	7.15773200e+01	2.02393542e-09
1	96.27	7.28645333e+01	1.64888131e-09
1	96.27	7.41748952e+01	1.27460552e-09
1	96.27	7.55088220e+01	9.63827490e-10
1	96.27	7.68667375e+01	7.57946568e-10
1	96.27	7.82490732e+01	6.08578921e-10
1	96.27	7.96562682e+01	4.55808297e-10
1	96.27	8.10887695e+01	3.35559788e-10
1	96.27	8.25470322e+01	1.99419963e-10
1	96.27	8.40315196e+01	6.87047533e-11
1	96.27	8.55427034e+01	1.31508574e-11
1	96.27	8.70810636e+01	2.24325937e-12
1	96.27	8.86470890e+01	3.86286551e-13
1	96.27	9.02412770e+01	6.62143418e-14
1	96.27	9.18641342e+01	1.11856846e-14
1	96.27	9.35161760e+01	1.87734500e-15
1	96.27	9.51979275e+01	0.00000000e+00
1	96.27	9.69099227e+01	0.00000000e+00
1	96.27	9.86527057e+01	0.00000000e+00
1	96.27	1.00426830e+02	0.00000000e+00
1	96.27	1.02232860e+02	0.00000000e+00
1	96.27	1.04071368e+02	0.00000000e+00
1	96.27	1.05942939e+02	0.00000000e+00
1	96.27	1.07848167e+02	0.00000000e+00
1	96.27	1.09787659e+02	0.00000000e+00
1	96.27	1.11762029e+02	0.00000000e+00
1	96.27	1.13771905e+02	0.00000000e+00
1	96.27	1.15817926e+02	0.00000000e+00
1	96.27	1.17900742e+02	0.00000000e+00
1	96.27	1.20021014e+02	0.00000000e+00
1	96.27	1.22179416e+02	0.00000000e+00
1	96.27	1.24376634e+02	0.00000000e+00
1	96.27	1.26613366e+02	0.00000000e+00
1	96.27	1.28890322e+02	0.00000000e+00
1	96.27	1.31208225e+02	0.00000000e+00
1	96.27	1.33567813e+02	0.00000000e+00
1	96.27	1.35969834e+02	0.00000000e+00
1	96.27	1.38415053e+02	0.00000000e+00
1	96.27	1.40904245e+02	0.00000000e+00
1	96.27	1.43438201e+02	0.00000000e+00
1	96.27	1.46017727e+02	0.00000000e+00
1	96.27	1.48643642e+02	0.00000000e+00
1	96.27	1.51316780e+02	0.00000000e+00
1	96.27	1.54037990e+02	0.00000000e+00
1	96.27	1.56808138e+02	0.00000000e+00
1	96.27	1.59628103e+02	0.00000000e+00
1	96.27	1.62498780e+02	0.00000000e+00
1	96.27	1.65421083e+02	0.00000000e+00
1	96.27	1.68395939e+02	0.00000000e+00
1	96.27	1.71424293e+02	0.00000000e+00
1	96.27	1.74507108e+02	0.00000000e+00
1	96.27	1.77645362e+02	0.00000000e+00
1	96.27	1.80840054e+02	0.00000000e+00
1	96.27	1.84092197e+02	0.00000000e+00
1	96.27	1.87402826e+02	0.00000000e+00
1	96.27	1.90772991e+02	0.00000000e+00
1	96.27	1.94203764e+02	0.00000000e+00
1	96.27	1.97696234e+02	0.00000000e+00
1	96.27	2.01251511e+02	0.00000000e+00
1	96.27	2.04870725e+02	0.00000000e+00
1	96.27	2.08555025e+02	0.00000000e+00
1	96.27	2.12305581e+02	0.00000000e+00
1	96.27	2.16123586e+02	0.00000000e+00
1	96.27	2.20010252e+02	0.00000000e+00
1	96.27	2.23966814e+02	0.00000000e+00
1	96.27	2.27994529e+02	0.00000000e+00
1	96.27	2.32094677e+02	0.00000000e+00
1	96.27	2.36268560e+02	0.00000000e+00
1	96.27	2.40517504e+02	0.00000000e+00
1	96.27	2.44842859e+02	0.00000000e+00
1	96.27	2.49245999e+02	0.00000000e+00
1	96.27	2.53728323e+02	0.00000000e+00
1	96.27	2.58291255e+02	0.00000000e+00
1	96.27	2.62936245e+02	0.00000000e+00
1	96.27	2.67664768e+02	0.00000000e+00
1	96.27	2.72478327e+02	0.00000000e+00
1	96.27	2.77378450e+02	0.00000000e+00
1	96.27	2.82366696e+02	0.00000000e+00
1	96.27	2.87444647e+02	0.00000000e+00
1	96.27	2.92613918e+02	0.00000000e+00
1	96.27	2.97876150e+02	0.00000000e+00
1	96.27	3.03233017e+02	0.00000000e+00
1	96.27	3.08686218e+02	0.00000000e+00
1	96.27	3.14237488e+02	0.00000000e+00
1	96.27	3.19888588e+02	0.00000000e+00
1	96.27	3.25641316e+02	0.00000000e+00
1	96.27	3.31497498e+02	0.00000000e+00
1	96.27	3.37458995e+02	0.00000000e+00
1	96.27	3.43527701e+02	0.00000000e+00
1	96.27	3.49705543e+02	0.00000000e+00
1	96.27	3.55994485e+02	0.00000000e+00
1	96.27	3.62396524e+02	0.00000000e+00
1	96.27	3.68913695e+02	0.00000000e+00
1	96.27	3.75548067e+02	0.00000000e+00
1	96.27	3.82301749e+02	0.00000000e+00
1	96.27	3.89176886e+02	0.00000000e+00
1	96.27	3.96175662e+02	0.00000000e+00
1	96.27	4.03300301e+02	0.00000000e+00
1	96.27	4.10553066e+02	0.00000000e+00
1	96.27	4.17936262e+02	0.00000000e+00
1	96.27	4.25452233e+02	0.00000000e+00
1	96.27	4.33103368e+02	0.00000000e+00
1	96.27	4.40892098e+02	0.00000000e+00
1	96.27	4.48820896e+02	0.00000000e+00
1	96.27	4.56892282e+02	0.00000000e+00
1	96.27	4.65108821e+02	0.00000000e+00
1	96.27	4.73473122e+02	0.00000000e+00
1	96.27	4.81987842e+02	0.00000000e+00
1	96.27	4.90655687e+02	0.00000000e+00
1	96.27	4.99479411e+02	0.00000000e+00
1	96.27	5.08461817e+02	0.00000000e+00
1	96.27	5.17605757e+02	0.00000000e+00
1	96.27	5.26914139e+02	0.00000000e+00
1	96.27	5.36389918e+02	0.00000000e+00
1	96.27	5.46036104e+02	0.00000000e+00
1	96.27	5.55855764e+02	0.00000000e+00
1	96.27	5.65852015e+02	0.00000000e+00
1	96.27	5.76028035e+02	0.00000000e+00
1	96.27	5.86387055e+02	0.00000000e+00
1	96.27	5.96932368e+02	0.00000000e+00
1	96.27	6.07667322e+02	0.00000000e+00
1	96.27	6.18595328e+02	0.00000000e+00
1	96.27	6.29719859e+02	0.00000000e+00
1	96.27	6.41044448e+02	0.00000000e+00
1	96.27	6.52572693e+02	0.00000000e+00
1	96.27	6.64308257e+02	0.00000000e+00
1	96.27	6.76254868e+02	0.00000000e+00
1	96.27	6.88416321e+02	0.00000000e+00
1	96.27	7.00796480e+02	0.00000000e+00
1	96.27	7.13399278e+02	0.00000000e+00
1	96.27	7.26228719e+02	0.00000000e+00
1	96.27	7.39288879e+02	0.00000000e+00
1	96.27	7.52583906e+02	0.00000000e+00
1	96.27	7.66118025e+02	0.00000000e+00
1	96.27	7.79895536e+02	0.00000000e+00
1	96.27	7.93920814e+02	0.00000000e+00
1	96.27	8.08198317e+02	0.00000000e+00
1	96.27	8.22732580e+02	0.00000000e+00
1	96.27	8.37528220e+02	0.00000000e+00
1	96.27	8.52589938e+02	0.00000000e+00
1	96.27	8.67922519e+02	0.00000000e+00
1	96.27	8.83530834e+02	0.00000000e+00
1	96.27	8.99419842e+02	0.00000000e+00
1	96.27	9.15594590e+02	0.00000000e+00
1	96.27	9.32060218e+02	0.00000000e+00
1	96.27	9.48821955e+02	0.00000000e+00
1	96.27	9.65885128e+02	0.00000000e+00
1	96.27	9.83255157e+02	0.00000000e+00
1	96.27	1.00093756e+03	0.00000000e+00
1	122.24	1.37331724e-01	6.05200941e-10
1	122.24	1.39801434e-01	6.37968496e-10
1	122.24	1.42315558e-01	6.72497567e-10
1	122.24	1.44874895e-01	7.08881807e-10
1	122.24	1.47480258e-01	7.47219763e-10
1	122.24	1.50132474e-01	7.87615121e-10
1	122.24	1.52832387e-01	8.30176973e-10
1	122.24	1.55580853e-01	8.75020084e-10
1	122.24	1.58378747e-01	9.22265184e-10
1	122.24	1.61226957e-01	9.72039263e-10
1	122.24	1.64126387e-01	1.02447589e-09
1	122.24	1.67077960e-01	1.07971554e-09
1	122.24	1.70082612e-01	1.13790595e-09
1	122.24	1.73141299e-01	1.19920245e-09
1	122.24	1.76254991e-01	1.26376837e-09
1	122.24	1.79424679e-01	1.33177544e-09
1	122.24	1.82651369e-01	1.40340417e-09
1	122.24	1.85936087e-01	1.47884431e-09
1	122.24	1.89279875e-01	1.55829528e-09
1	122.24	1.92683796e-01	1.64196670e-09
1	122.24	1.96148932e-01	1.73007880e-09
1	122.24	1.99676383e-01	1.82286301e-09
1	122.24	2.03267270e-01	1.92055581e-09
1	122.24	2.06922734e-01	2.02340098e-09
1	122.24	2.10643936e-01	2.13166339e-09
1	122.24	2.14432059e-01	2.24562093e-09
1	122.24	2.18288306e-01	2.36556519e-09
1	122.24	2.22213901e-01	2.49180210e-09
1	122.24	2.26210092e-01	2.62465259e-09
1	122.24	2.30278150e-01	2.76445327e-09
1	122.24	2.34419365e-01	2.91155721e-09
1	122.24	2.38635054e-01	3.06633463e-09
1	122.24	2.42926555e-01	3.22917377e-09
1	122.24	2.47295234e-01	3.40048171e-09
1	122.24	2.51742476e-01	3.58068522e-09
1	122.24	2.56269696e-01	3.77023212e-09
1	122.24	2.60878331e-01	3.96959380e-09
1	122.24	2.65569845e-01	4.17926573e-09
1	122.24	2.70345730e-01	4.39976853e-09
1	122.24	2.75207502e-01	4.63164947e-09
1	122.24	2.80156706e-01	4.87548417e-09
1	122.24	2.85194914e-01	5.13187833e-09
1	122.24	2.90323726e-01	5.40146984e-09
1	122.24	2.95544773e-01	5.68493091e-09
1	122.24	3.00859713e-01	5.98297061e-09
1	122.24	3.06270234e-01	6.29633757e-09
1	122.24	3.11778056e-01	6.62582314e-09
1	122.24	3.17384927e-01	6.97226288e-09
1	122.24	3.23092630e-01	7.33651909e-09
1	122.24	3.28902978e-01	7.71948155e-09
1	122.24	3.34817816e-01	8.12207946e-09
1	122.24	3.40839024e-01	8.54528210e-09
1	122.24	3.46968515e-01	8.99009920e-09
1	122.24	3.53208235e-01	9.45758097e-09
1	122.24	3.59560168e-01	9.94881767e-09
1	122.24	3.66026331e-01	1.04649387e-08
1	122.24	3.72608778e-01	1.10071140e-08
1	122.24	3.79309601e-01	1.15765701e-08
1	122.24	3.86130928e-01	1.21745853e-08
1	122.24	3.93074927e-01	1.28024821e-08
1	122.24	4.00143804e-01	1.34616250e-08
1	122.24	4.07339804e-01	1.41534189e-08
1	122.24	4.14665214e-01	1.48793051e-08
1	122.24	4.22122360e-01	1.56407667e-08
1	122.24	4.29713613e-01	1.64393784e-08
1	122.24	4.37441382e-01	1.72767905e-08
1	122.24	4.45308125e-01	1.81547101e-08
1	122.24	4.53316339e-01	1.90749018e-08
1	122.24	4.61468569e-01	2.00391872e-08
1	122.24	4.69767406e-01	2.10494481e-08
1	122.24	4.78215484e-01	2.21076371e-08
1	122.24	4.86815489e-01	2.32157709e-08
1	122.24	4.95570152e-01	2.43759281e-08
1	122.24	5.04482256e-01	2.55902492e-08
1	122.24	5.13554630e-01	2.68609427e-08
1	122.24	5.22790158e-01	2.81903067e-08
1	122.24	5.32191773e-01	2.95807164e-08
1	122.24	5.41762462e-01	3.10346220e-08
1	122.24	5.51505266e-01	3.25545515e-08
1	122.24	5.61423281e-01	3.41431293e-08
1	122.24	5.71519656e-01	3.58030786e-08
