L_kpc	mDM_GeV	R_GV	flux
1	13.43	8.45917001e-01	5.97220737e-04
1	13.43	8.61129579e-01	6.08684963e-04
1	13.43	8.76615733e-01	6.19830984e-04
1	13.43	8.92380383e-01	6.30627487e-04
1	13.43	9.08428537e-01	6.41045837e-04
1	13.43	9.24765293e-01	6.51060048e-04
1	13.43	9.41395842e-01	6.60652507e-04
1	13.43	9.58325468e-01	6.69817912e-04
1	13.43	9.75559547e-01	6.78554603e-04
1	13.43	9.93103556e-01	6.86860074e-04
1	13.43	1.01096307e+00	6.94770077e-04
1	13.43	1.02914376e+00	7.02437405e-04
1	13.43	1.04765140e+00	7.09981303e-04
1	13.43	1.06649188e+00	7.17274180e-04
1	13.43	1.08567117e+00	7.24124597e-04
1	13.43	1.10519538e+00	7.30432626e-04
1	13.43	1.12507070e+00	7.36122904e-04
1	13.43	1.14530345e+00	7.41135725e-04
1	13.43	1.16590005e+00	7.45422027e-04
1	13.43	1.18686705e+00	7.48949779e-04
1	13.43	1.20821112e+00	7.51696986e-04
1	13.43	1.22993903e+00	7.53653220e-04
1	13.43	1.25205768e+00	7.54824987e-04
1	13.43	1.27457410e+00	7.55237753e-04
1	13.43	1.29749545e+00	7.54940381e-04
1	13.43	1.32082900e+00	7.54019784e-04
1	13.43	1.34458218e+00	7.52635741e-04
1	13.43	1.36876252e+00	7.50982764e-04
1	13.43	1.39337771e+00	7.49234458e-04
1	13.43	1.41843556e+00	7.47198763e-04
1	13.43	1.44394405e+00	7.44495075e-04
1	13.43	1.46991127e+00	7.40995686e-04
1	13.43	1.49634547e+00	7.36624379e-04
1	13.43	1.52325505e+00	7.31293560e-04
1	13.43	1.55064856e+00	7.24934986e-04
1	13.43	1.57853470e+00	7.17484974e-04
1	13.43	1.60692234e+00	7.08868074e-04
1	13.43	1.63582048e+00	6.98997741e-04
1	13.43	1.66523832e+00	6.87754307e-04
1	13.43	1.69518519e+00	6.74953731e-04
1	13.43	1.72567061e+00	6.60429386e-04
1	13.43	1.75670427e+00	6.44169043e-04
1	13.43	1.78829602e+00	6.26450197e-04
1	13.43	1.82045591e+00	6.07476542e-04
1	13.43	1.85319414e+00	5.87352470e-04
1	13.43	1.88652112e+00	5.66210327e-04
1	13.43	1.92044744e+00	5.44191076e-04
1	13.43	1.95498387e+00	5.21490571e-04
1	13.43	1.99014139e+00	4.98401511e-04
1	13.43	2.02593117e+00	4.75173813e-04
1	13.43	2.06236458e+00	4.52493531e-04
1	13.43	2.09945318e+00	4.31321593e-04
1	13.43	2.13720877e+00	4.11101747e-04
1	13.43	2.17564334e+00	3.91198602e-04
1	13.43	2.21476910e+00	3.71468767e-04
1	13.43	2.25459848e+00	3.51923272e-04
1	13.43	2.29514413e+00	3.32723634e-04
1	13.43	2.33641893e+00	3.14262814e-04
1	13.43	2.37843600e+00	2.97161362e-04
1	13.43	2.42120869e+00	2.82009034e-04
1	13.43	2.46475058e+00	2.70743671e-04
1	13.43	2.50907551e+00	2.64605236e-04
1	13.43	2.55419756e+00	2.61945393e-04
1	13.43	2.60013106e+00	2.61114817e-04
1	13.43	2.64689061e+00	2.61204931e-04
1	13.43	2.69449106e+00	2.61533980e-04
1	13.43	2.74294753e+00	2.61593471e-04
1	13.43	2.79227542e+00	2.60867193e-04
1	13.43	2.84249041e+00	2.58873725e-04
1	13.43	2.89360843e+00	2.54952273e-04
1	13.43	2.94564574e+00	2.47874222e-04
1	13.43	2.99861886e+00	2.38361521e-04
1	13.43	3.05254463e+00	2.27563629e-04
1	13.43	3.10744017e+00	2.15894121e-04
1	13.43	3.16332293e+00	2.03705915e-04
1	13.43	3.22021066e+00	1.91295159e-04
1	13.43	3.27812143e+00	1.78890329e-04
1	13.43	3.33707365e+00	1.66768817e-04
1	13.43	3.39708603e+00	1.55303322e-04
1	13.43	3.45817764e+00	1.44604399e-04
1	13.43	3.52036790e+00	1.34473107e-04
1	13.43	3.58367656e+00	1.24668334e-04
1	13.43	3.64812373e+00	1.15096977e-04
1	13.43	3.71372989e+00	1.05746181e-04
1	13.43	3.78051589e+00	9.66594673e-05
1	13.43	3.84850293e+00	8.79405875e-05
1	13.43	3.91771261e+00	7.97750283e-05
1	13.43	3.98816694e+00	7.23615999e-05
1	13.43	4.05988828e+00	6.55848627e-05
1	13.43	4.13289942e+00	5.92107296e-05
1	13.43	4.20722356e+00	5.31805515e-05
1	13.43	4.28288431e+00	4.74715387e-05
1	13.43	4.35990571e+00	4.21082492e-05
1	13.43	4.43831223e+00	3.71424196e-05
1	13.43	4.51812877e+00	3.26978878e-05
1	13.43	4.59938070e+00	2.89499406e-05
1	13.43	4.68209382e+00	2.56919504e-05
1	13.43	4.76629442e+00	2.27554220e-05
1	13.43	4.85200924e+00	2.00712756e-05
1	13.43	4.93926552e+00	1.75990006e-05
1	13.43	5.02809098e+00	1.53324619e-05
1	13.43	5.11851383e+00	1.32770443e-05
1	13.43	5.21056280e+00	1.15118107e-05
1	13.43	5.30426714e+00	1.00490694e-05
1	13.43	5.39965661e+00	8.78298568e-06
1	13.43	5.49676153e+00	7.64603773e-06
1	13.43	5.59561273e+00	6.61415245e-06
1	13.43	5.69624163e+00	5.67224284e-06
1	13.43	5.79868019e+00	4.82268592e-06
1	13.43	5.90296096e+00	4.07991154e-06
1	13.43	6.00911706e+00	3.47520509e-06
1	13.43	6.11718223e+00	2.98224532e-06
1	13.43	6.22719079e+00	2.55671861e-06
1	13.43	6.33917769e+00	2.17777283e-06
1	13.43	6.45317852e+00	1.83659673e-06
1	13.43	6.56922948e+00	1.52890187e-06
1	13.43	6.68736745e+00	1.25988879e-06
1	13.43	6.80762996e+00	1.03889624e-06
1	13.43	6.93005521e+00	8.63228614e-07
1	13.43	7.05468210e+00	7.17440976e-07
1	13.43	7.18155022e+00	5.89820457e-07
1	13.43	7.31069988e+00	4.76766470e-07
1	13.43	7.44217211e+00	3.75604392e-07
1	13.43	7.57600867e+00	2.86807369e-07
1	13.43	7.71225209e+00	2.17618021e-07
1	13.43	7.85094564e+00	1.67695503e-07
1	13.43	7.99213340e+00	1.29454437e-07
1	13.43	8.13586021e+00	9.81223095e-08
1	13.43	8.28217174e+00	7.14614919e-08
1	13.43	8.43111446e+00	4.87472411e-08
1	13.43	8.58273571e+00	2.97578519e-08
1	13.43	8.73708363e+00	1.57029416e-08
1	13.43	8.89420728e+00	8.11774083e-09
1	13.43	9.05415657e+00	4.22013828e-09
1	13.43	9.21698231e+00	2.17995011e-09
1	13.43	9.38273624e+00	1.11929902e-09
1	13.43	9.55147100e+00	5.72600490e-10
1	13.43	9.72324022e+00	2.91363111e-10
1	13.43	9.89809845e+00	1.47563178e-10
1	13.43	1.00761012e+01	7.43721102e-11
1	13.43	1.02573052e+01	3.73006716e-11
1	13.43	1.04417678e+01	1.86168369e-11
1	13.43	1.06295477e+01	9.24609919e-12
1	13.43	1.08207045e+01	4.56946581e-12
1	13.43	1.10152990e+01	2.24702702e-12
1	13.43	1.12133931e+01	1.09942387e-12
1	13.43	1.14150495e+01	5.35190487e-13
1	13.43	1.16203324e+01	2.59181826e-13
1	13.43	1.18293071e+01	1.24857379e-13
1	13.43	1.20420399e+01	5.98262263e-14
1	13.43	1.22585983e+01	2.85092137e-14
1	13.43	1.24790512e+01	1.35095279e-14
1	13.43	1.27034687e+01	0.00000000e+00
1	13.43	1.29319220e+01	0.00000000e+00
1	13.43	1.31644836e+01	0.00000000e+00
1	13.43	1.34012276e+01	0.00000000e+00
1	13.43	1.36422290e+01	0.00000000e+00
1	13.43	1.38875645e+01	0.00000000e+00
1	13.43	1.41373120e+01	0.00000000e+00
1	13.43	1.43915509e+01	0.00000000e+00
1	13.43	1.46503618e+01	0.00000000e+00
1	13.43	1.49138271e+01	0.00000000e+00
1	13.43	1.51820305e+01	0.00000000e+00
1	13.43	1.54550570e+01	0.00000000e+00
1	13.43	1.57329936e+01	0.00000000e+00
1	13.43	1.60159284e+01	0.00000000e+00
1	13.43	1.63039515e+01	0.00000000e+00
1	13.43	1.65971541e+01	0.00000000e+00
1	13.43	1.68956296e+01	0.00000000e+00
1	13.43	1.71994728e+01	0.00000000e+00
1	13.43	1.75087801e+01	0.00000000e+00
1	13.43	1.78236499e+01	0.00000000e+00
1	13.43	1.81441821e+01	0.00000000e+00
1	13.43	1.84704786e+01	0.00000000e+00
1	13.43	1.88026431e+01	0.00000000e+00
1	13.43	1.91407811e+01	0.00000000e+00
1	13.43	1.94850000e+01	0.00000000e+00
1	13.43	1.98354092e+01	0.00000000e+00
1	13.43	2.01921200e+01	0.00000000e+00
1	13.43	2.05552457e+01	0.00000000e+00
1	13.43	2.09249017e+01	0.00000000e+00
1	13.43	2.13012054e+01	0.00000000e+00
1	13.43	2.16842764e+01	0.00000000e+00
1	13.43	2.20742363e+01	0.00000000e+00
1	13.43	2.24712091e+01	0.00000000e+00
1	13.43	2.28753209e+01	0.00000000e+00
1	13.43	2.32867000e+01	0.00000000e+00
1	13.43	2.37054772e+01	0.00000000e+00
1	13.43	2.41317855e+01	0.00000000e+00
1	13.43	2.45657603e+01	0.00000000e+00
1	13.43	2.50075395e+01	0.00000000e+00
1	13.43	2.54572635e+01	0.00000000e+00
1	13.43	2.59150750e+01	0.00000000e+00
1	13.43	2.63811197e+01	0.00000000e+00
1	13.43	2.68555455e+01	0.00000000e+00
1	13.43	2.73385031e+01	0.00000000e+00
1	13.43	2.78301461e+01	0.00000000e+00
1	13.43	2.83306305e+01	0.00000000e+00
1	13.43	2.88401154e+01	0.00000000e+00
1	13.43	2.93587626e+01	0.00000000e+00
1	13.43	2.98867369e+01	0.00000000e+00
1	13.43	3.04242061e+01	0.00000000e+00
1	13.43	3.09713409e+01	0.00000000e+00
1	13.43	3.15283151e+01	0.00000000e+00
1	13.43	3.20953056e+01	0.00000000e+00
1	13.43	3.26724927e+01	0.00000000e+00
1	13.43	3.32600596e+01	0.00000000e+00
1	13.43	3.38581930e+01	0.00000000e+00
1	13.43	3.44670830e+01	0.00000000e+00
1	13.43	3.50869230e+01	0.00000000e+00
1	13.43	3.57179100e+01	0.00000000e+00
1	13.43	3.63602442e+01	0.00000000e+00
1	13.43	3.70141300e+01	0.00000000e+00
1	13.43	3.76797749e+01	0.00000000e+00
1	13.43	3.83573904e+01	0.00000000e+00
1	13.43	3.90471919e+01	0.00000000e+00
1	13.43	3.97493984e+01	0.00000000e+00
1	13.43	4.04642331e+01	0.00000000e+00
1	13.43	4.11919231e+01	0.00000000e+00
1	13.43	4.19326995e+01	0.00000000e+00
1	13.43	4.26867977e+01	0.00000000e+00
1	13.43	4.34544572e+01	0.00000000e+00
1	13.43	4.42359219e+01	0.00000000e+00
1	13.43	4.50314402e+01	0.00000000e+00
1	13.43	4.58412647e+01	0.00000000e+00
1	13.43	4.66656526e+01	0.00000000e+00
1	13.43	4.75048660e+01	0.00000000e+00
1	13.43	4.83591715e+01	0.00000000e+00
1	13.43	4.92288403e+01	0.00000000e+00
1	13.43	5.01141489e+01	0.00000000e+00
1	13.43	5.10153785e+01	0.00000000e+00
1	13.43	5.19328153e+01	0.00000000e+00
1	13.43	5.28667509e+01	0.00000000e+00
1	13.43	5.38174820e+01	0.00000000e+00
1	13.43	5.47853105e+01	0.00000000e+00
1	13.43	5.57705441e+01	0.00000000e+00
1	13.43	5.67734956e+01	0.00000000e+00
1	13.43	5.77944838e+01	0.00000000e+00
1	13.43	5.88338329e+01	0.00000000e+00
1	13.43	5.98918732e+01	0.00000000e+00
1	13.43	6.09689408e+01	0.00000000e+00
1	13.43	6.20653779e+01	0.00000000e+00
1	13.43	6.31815328e+01	0.00000000e+00
1	13.43	6.43177601e+01	0.00000000e+00
1	13.43	6.54744208e+01	0.00000000e+00
1	13.43	6.66518823e+01	0.00000000e+00
1	13.43	6.78505188e+01	0.00000000e+00
1	13.43	6.90707110e+01	0.00000000e+00
1	13.43	7.03128465e+01	0.00000000e+00
1	13.43	7.15773200e+01	0.00000000e+00
1	13.43	7.28645333e+01	0.00000000e+00
1	13.43	7.41748952e+01	0.00000000e+00
1	13.43	7.55088220e+01	0.00000000e+00
1	13.43	7.68667375e+01	0.00000000e+00
1	13.43	7.82490732e+01	0.00000000e+00
1	13.43	7.96562682e+01	0.00000000e+00
1	13.43	8.10887695e+01	0.00000000e+00
1	13.43	8.25470322e+01	0.00000000e+00
1	13.43	8.40315196e+01	0.00000000e+00
1	13.43	8.55427034e+01	0.00000000e+00
1	13.43	8.70810636e+01	0.00000000e+00
1	13.43	8.86470890e+01	0.00000000e+00
1	13.43	9.02412770e+01	0.00000000e+00
1	13.43	9.18641342e+01	0.00000000e+00
1	13.43	9.35161760e+01	0.00000000e+00
1	13.43	9.51979275e+01	0.00000000e+00
1	13.43	9.69099227e+01	0.00000000e+00
1	13.43	9.86527057e+01	0.00000000e+00
1	13.43	1.00426830e+02	0.00000000e+00
1	13.43	1.02232860e+02	0.00000000e+00
1	13.43	1.04071368e+02	0.00000000e+00
1	13.43	1.05942939e+02	0.00000000e+00
1	13.43	1.07848167e+02	0.00000000e+00
1	13.43	1.09787659e+02	0.00000000e+00
1	13.43	1.11762029e+02	0.00000000e+00
1	13.43	1.13771905e+02	0.00000000e+00
1	13.43	1.15817926e+02	0.00000000e+00
1	13.43	1.17900742e+02	0.00000000e+00
1	13.43	1.20021014e+02	0.00000000e+00
1	13.43	1.22179416e+02	0.00000000e+00
1	13.43	1.24376634e+02	0.00000000e+00
1	13.43	1.26613366e+02	0.00000000e+00
1	13.43	1.28890322e+02	0.00000000e+00
1	13.43	1.31208225e+02	0.00000000e+00
1	13.43	1.33567813e+02	0.00000000e+00
1	13.43	1.35969834e+02	0.00000000e+00
1	13.43	1.38415053e+02	0.00000000e+00
1	13.43	1.40904245e+02	0.00000000e+00
1	13.43	1.43438201e+02	0.00000000e+00
1	13.43	1.46017727e+02	0.00000000e+00
1	13.43	1.48643642e+02	0.00000000e+00
1	13.43	1.51316780e+02	0.00000000e+00
1	13.43	1.54037990e+02	0.00000000e+00
1	13.43	1.56808138e+02	0.00000000e+00
1	13.43	1.59628103e+02	0.00000000e+00
1	13.43	1.62498780e+02	0.00000000e+00
1	13.43	1.65421083e+02	0.00000000e+00
1	13.43	1.68395939e+02	0.00000000e+00
1	13.43	1.71424293e+02	0.00000000e+00
1	13.43	1.74507108e+02	0.00000000e+00
1	13.43	1.77645362e+02	0.00000000e+00
1	13.43	1.80840054e+02	0.00000000e+00
1	13.43	1.84092197e+02	0.00000000e+00
1	13.43	1.87402826e+02	0.00000000e+00
1	13.43	1.90772991e+02	0.00000000e+00
1	13.43	1.94203764e+02	0.00000000e+00
1	13.43	1.97696234e+02	0.00000000e+00
1	13.43	2.01251511e+02	0.00000000e+00
1	13.43	2.04870725e+02	0.00000000e+00
1	13.43	2.08555025e+02	0.00000000e+00
1	13.43	2.12305581e+02	0.00000000e+00
1	13.43	2.16123586e+02	0.00000000e+00
1	13.43	2.20010252e+02	0.00000000e+00
1	13.43	2.23966814e+02	0.00000000e+00
1	13.43	2.27994529e+02	0.00000000e+00
1	13.43	2.32094677e+02	0.00000000e+00
1	13.43	2.36268560e+02	0.00000000e+00
1	13.43	2.40517504e+02	0.00000000e+00
1	13.43	2.44842859e+02	0.00000000e+00
1	13.43	2.49245999e+02	0.00000000e+00
1	13.43	2.53728323e+02	0.00000000e+00
1	13.43	2.58291255e+02	0.00000000e+00
1	13.43	2.62936245e+02	0.00000000e+00
1	13.43	2.67664768e+02	0.00000000e+00
1	13.43	2.72478327e+02	0.00000000e+00
1	13.43	2.77378450e+02	0.00000000e+00
1	13.43	2.82366696e+02	0.00000000e+00
1	13.43	2.87444647e+02	0.00000000e+00
1	13.43	2.92613918e+02	0.00000000e+00
1	13.43	2.97876150e+02	0.00000000e+00
1	13.43	3.03233017e+02	0.00000000e+00
1	13.43	3.08686218e+02	0.00000000e+00
1	13.43	3.14237488e+02	0.00000000e+00
1	13.43	3.19888588e+02	0.00000000e+00
1	13.43	3.25641316e+02	0.00000000e+00
1	13.43	3.31497498e+02	0.00000000e+00
1	13.43	3.37458995e+02	0.00000000e+00
1	13.43	3.43527701e+02	0.00000000e+00
1	13.43	3.49705543e+02	0.00000000e+00
1	13.43	3.55994485e+02	0.00000000e+00
1	13.43	3.62396524e+02	0.00000000e+00
1	13.43	3.68913695e+02	0.00000000e+00
1	13.43	3.75548067e+02	0.00000000e+00
1	13.43	3.82301749e+02	0.00000000e+00
1	13.43	3.89176886e+02	0.00000000e+00
1	13.43	3.96175662e+02	0.00000000e+00
1	13.43	4.03300301e+02	0.00000000e+00
1	13.43	4.10553066e+02	0.00000000e+00
1	13.43	4.17936262e+02	0.00000000e+00
1	13.43	4.25452233e+02	0.00000000e+00
1	13.43	4.33103368e+02	0.00000000e+00
1	13.43	4.40892098e+02	0.00000000e+00
1	13.43	4.48820896e+02	0.00000000e+00
1	13.43	4.56892282e+02	0.00000000e+00
1	13.43	4.65108821e+02	0.00000000e+00
1	13.43	4.73473122e+02	0.00000000e+00
1	13.43	4.81987842e+02	0.00000000e+00
1	13.43	4.90655687e+02	0.00000000e+00
1	13.43	4.99479411e+02	0.00000000e+00
1	13.43	5.08461817e+02	0.00000000e+00
1	13.43	5.17605757e+02	0.00000000e+00
1	13.43	5.26914139e+02	0.00000000e+00
1	13.43	5.36389918e+02	0.00000000e+00
1	13.43	5.46036104e+02	0.00000000e+00
1	13.43	5.55855764e+02	0.00000000e+00
1	13.43	5.65852015e+02	0.00000000e+00
1	13.43	5.76028035e+02	0.00000000e+00
1	13.43	5.86387055e+02	0.00000000e+00
1	13.43	5.96932368e+02	0.00000000e+00
1	13.43	6.07667322e+02	0.00000000e+00
1	13.43	6.18595328e+02	0.00000000e+00
1	13.43	6.29719859e+02	0.00000000e+00
1	13.43	6.41044448e+02	0.00000000e+00
1	13.43	6.52572693e+02	0.00000000e+00
1	13.43	6.64308257e+02	0.00000000e+00
1	13.43	6.76254868e+02	0.00000000e+00
1	13.43	6.88416321e+02	0.00000000e+00
1	13.43	7.00796480e+02	0.00000000e+00
1	13.43	7.13399278e+02	0.00000000e+00
1	13.43	7.26228719e+02	0.00000000e+00
1	13.43	7.39288879e+02	0.00000000e+00
1	13.43	7.52583906e+02	0.00000000e+00
1	13.43	7.66118025e+02	0.00000000e+00
1	13.43	7.79895536e+02	0.00000000e+00
1	13.43	7.93920814e+02	0.00000000e+00
1	13.43	8.08198317e+02	0.00000000e+00
1	13.43	8.22732580e+02	0.00000000e+00
1	13.43	8.37528220e+02	0.00000000e+00
1	13.43	8.52589938e+02	0.00000000e+00
1	13.43	8.67922519e+02	0.00000000e+00
1	13.43	8.83530834e+02	0.00000000e+00
1	13.43	8.99419842e+02	0.00000000e+00
1	13.43	9.15594590e+02	0.00000000e+00
1	13.43	9.32060218e+02	0.00000000e+00
1	13.43	9.48821955e+02	0.00000000e+00
1	13.43	9.65885128e+02	0.00000000e+00
1	13.43	9.83255157e+02	0.00000000e+00
1	13.43	1.00093756e+03	0.00000000e+00
1	24.7	1.37331724e-01	2.54964071e-06
1	24.7	1.39801434e-01	2.68666439e-06
1	24.7	1.42315558e-01	2.83097739e-06
1	24.7	1.44874895e-01	2.98296139e-06
1	24.7	1.47480258e-01	3.14301758e-06
1	24.7	1.50132474e-01	3.31156760e-06
1	24.7	1.52832387e-01	3.48905453e-06
1	24.7	1.55580853e-01	3.67594392e-06
1	24.7	1.58378747e-01	3.87272491e-06
1	24.7	1.61226957e-01	4.07991134e-06
1	24.7	1.64126387e-01	4.29804296e-06
1	24.7	1.67077960e-01	4.52768665e-06
1	24.7	1.70082612e-01	4.76943774e-06
1	24.7	1.73141299e-01	5.02392135e-06
1	24.7	1.76254991e-01	5.29179377e-06
1	24.7	1.79424679e-01	5.57374396e-06
1	24.7	1.82651369e-01	5.87049505e-06
1	24.7	1.85936087e-01	6.18280596e-06
1	24.7	1.89279875e-01	6.51147303e-06
1	24.7	1.92683796e-01	6.85733180e-06
1	24.7	1.96148932e-01	7.22125869e-06
1	24.7	1.99676383e-01	7.60417284e-06
1	24.7	2.03267270e-01	8.00697622e-06
1	24.7	2.06922734e-01	8.43056923e-06
1	24.7	2.10643936e-01	8.87597622e-06
1	24.7	2.14432059e-01	9.34426692e-06
1	24.7	2.18288306e-01	9.83655891e-06
1	24.7	2.22213901e-01	1.03540192e-05
1	24.7	2.26210092e-01	1.08978658e-05
1	24.7	2.30278150e-01	1.14693697e-05
1	24.7	2.34419365e-01	1.20698563e-05
1	24.7	2.38635054e-01	1.27007074e-05
1	24.7	2.42926555e-01	1.33633627e-05
1	24.7	2.47295234e-01	1.40593218e-05
1	24.7	2.51742476e-01	1.47901455e-05
1	24.7	2.56269696e-01	1.55574581e-05
1	24.7	2.60878331e-01	1.63629481e-05
1	24.7	2.65569845e-01	1.72083708e-05
1	24.7	2.70345730e-01	1.80955489e-05
1	24.7	2.75207502e-01	1.90263746e-05
1	24.7	2.80156706e-01	2.00028107e-05
1	24.7	2.85194914e-01	2.10268917e-05
1	24.7	2.90323726e-01	2.21007249e-05
1	24.7	2.95544773e-01	2.32264918e-05
1	24.7	3.00859713e-01	2.44064483e-05
1	24.7	3.06270234e-01	2.56429254e-05
1	24.7	3.11778056e-01	2.69383297e-05
1	24.7	3.17384927e-01	2.82951430e-05
1	24.7	3.23092630e-01	2.97159136e-05
1	24.7	3.28902978e-01	3.12032554e-05
1	24.7	3.34817816e-01	3.27598491e-05
1	24.7	3.40839024e-01	3.43884394e-05
1	24.7	3.46968515e-01	3.60918311e-05
1	24.7	3.53208235e-01	3.78728848e-05
1	24.7	3.59560168e-01	3.97345106e-05
1	24.7	3.66026331e-01	4.16796620e-05
1	24.7	3.72608778e-01	4.37113356e-05
1	24.7	3.79309601e-01	4.58326173e-05
1	24.7	3.86130928e-01	4.80466639e-05
1	24.7	3.93074927e-01	5.03566795e-05
1	24.7	4.00143804e-01	5.27659107e-05
1	24.7	4.07339804e-01	5.52776421e-05
1	24.7	4.14665214e-01	5.78951915e-05
1	24.7	4.22122360e-01	6.06219185e-05
1	24.7	4.29713613e-01	6.34613099e-05
1	24.7	4.37441382e-01	6.64169561e-05
1	24.7	4.45308125e-01	6.94925274e-05
1	24.7	4.53316339e-01	7.26917830e-05
1	24.7	4.61468569e-01	7.60185841e-05
1	24.7	4.69767406e-01	7.94768230e-05
1	24.7	4.78215484e-01	8.30701945e-05
1	24.7	4.86815489e-01	8.68023342e-05
1	24.7	4.95570152e-01	9.06768599e-05
1	24.7	5.04482256e-01	9.46973624e-05
1	24.7	5.13554630e-01	9.88674017e-05
1	24.7	5.22790158e-01	1.03190509e-04
1	24.7	5.32191773e-01	1.07670172e-04
1	24.7	5.41762462e-01	1.12309823e-04
1	24.7	5.51505266e-01	1.17112827e-04
1	24.7	5.61423281e-01	1.22082409e-04
1	24.7	5.71519656e-01	1.27221643e-04
