L_kpc	mDM_GeV	R_GV	flux
1	31.33	2.99861886e+00	7.44290667e-05
1	31.33	3.05254463e+00	7.36151163e-05
1	31.33	3.10744017e+00	7.27819674e-05
1	31.33	3.16332293e+00	7.19221124e-05
1	31.33	3.22021066e+00	7.10225191e-05
1	31.33	3.27812143e+00	7.00711741e-05
1	31.33	3.33707365e+00	6.90569284e-05
1	31.33	3.39708603e+00	6.79675239e-05
1	31.33	3.45817764e+00	6.67888388e-05
1	31.33	3.52036790e+00	6.55031048e-05
1	31.33	3.58367656e+00	6.40885599e-05
1	31.33	3.64812373e+00	6.25301673e-05
1	31.33	3.71372989e+00	6.08495814e-05
1	31.33	3.78051589e+00	5.90714950e-05
1	31.33	3.84850293e+00	5.72105221e-05
1	31.33	3.91771261e+00	5.52833986e-05
1	31.33	3.98816694e+00	5.33088908e-05
1	31.33	4.05988828e+00	5.13048956e-05
1	31.33	4.13289942e+00	4.92990128e-05
1	31.33	4.20722356e+00	4.73142419e-05
1	31.33	4.28288431e+00	4.53473496e-05
1	31.33	4.35990571e+00	4.33952794e-05
1	31.33	4.43831223e+00	4.14626284e-05
1	31.33	4.51812877e+00	3.95522075e-05
1	31.33	4.59938070e+00	3.76678998e-05
1	31.33	4.68209382e+00	3.58132154e-05
1	31.33	4.76629442e+00	3.39925801e-05
1	31.33	4.85200924e+00	3.22089929e-05
1	31.33	4.93926552e+00	3.04634750e-05
1	31.33	5.02809098e+00	2.87579499e-05
1	31.33	5.11851383e+00	2.70948981e-05
1	31.33	5.21056280e+00	2.54793643e-05
1	31.33	5.30426714e+00	2.39153670e-05
1	31.33	5.39965661e+00	2.24130287e-05
1	31.33	5.49676153e+00	2.09902979e-05
1	31.33	5.59561273e+00	1.96439970e-05
1	31.33	5.69624163e+00	1.83533017e-05
1	31.33	5.79868019e+00	1.71142043e-05
1	31.33	5.90296096e+00	1.59253831e-05
1	31.33	6.00911706e+00	1.47903890e-05
1	31.33	6.11718223e+00	1.37155354e-05
1	31.33	6.22719079e+00	1.27196564e-05
1	31.33	6.33917769e+00	1.18121254e-05
1	31.33	6.45317852e+00	1.09730041e-05
1	31.33	6.56922948e+00	1.01793018e-05
1	31.33	6.68736745e+00	9.42633327e-06
1	31.33	6.80762996e+00	8.71097461e-06
1	31.33	6.93005521e+00	8.03445524e-06
1	31.33	7.05468210e+00	7.40650361e-06
1	31.33	7.18155022e+00	6.83335226e-06
1	31.33	7.31069988e+00	6.30734312e-06
1	31.33	7.44217211e+00	5.81459713e-06
1	31.33	7.57600867e+00	5.34808787e-06
1	31.33	7.71225209e+00	4.90662777e-06
1	31.33	7.85094564e+00	4.48950340e-06
1	31.33	7.99213340e+00	4.10342682e-06
1	31.33	8.13586021e+00	3.75854957e-06
1	31.33	8.28217174e+00	3.44818361e-06
1	31.33	8.43111446e+00	3.15892884e-06
1	31.33	8.58273571e+00	2.88594643e-06
1	31.33	8.73708363e+00	2.62605327e-06
1	31.33	8.89420728e+00	2.37798744e-06
1	31.33	9.05415657e+00	2.14180914e-06
1	31.33	9.21698231e+00	1.91862061e-06
1	31.33	9.38273624e+00	1.70804268e-06
1	31.33	9.55147100e+00	1.50812073e-06
1	31.33	9.72324022e+00	1.31825508e-06
1	31.33	9.89809845e+00	1.13993969e-06
1	31.33	1.00761012e+01	9.73634538e-07
1	31.33	1.02573052e+01	8.26331662e-07
1	31.33	1.04417678e+01	7.07955255e-07
1	31.33	1.06295477e+01	6.14403685e-07
1	31.33	1.08207045e+01	5.33686093e-07
1	31.33	1.10152990e+01	4.61198470e-07
1	31.33	1.12133931e+01	3.94538134e-07
1	31.33	1.14150495e+01	3.32769355e-07
1	31.33	1.16203324e+01	2.76658218e-07
1	31.33	1.18293071e+01	2.27217385e-07
1	31.33	1.20420399e+01	1.84146567e-07
1	31.33	1.22585983e+01	1.45157949e-07
1	31.33	1.24790512e+01	1.08285214e-07
1	31.33	1.27034687e+01	7.67633855e-08
1	31.33	1.29319220e+01	4.60703551e-08
1	31.33	1.31644836e+01	2.25119637e-08
1	31.33	1.34012276e+01	1.03478493e-08
1	31.33	1.36422290e+01	5.08168797e-09
1	31.33	1.38875645e+01	2.58739253e-09
1	31.33	1.41373120e+01	1.39721621e-09
1	31.33	1.43915509e+01	8.11442694e-10
1	31.33	1.46503618e+01	5.00435282e-10
1	31.33	1.49138271e+01	3.26886235e-10
1	31.33	1.51820305e+01	2.27576896e-10
1	31.33	1.54550570e+01	1.65679044e-10
1	31.33	1.57329936e+01	1.21349946e-10
1	31.33	1.60159284e+01	8.56864144e-11
1	31.33	1.63039515e+01	5.57660468e-11
1	31.33	1.65971541e+01	3.09694224e-11
1	31.33	1.68956296e+01	1.33608541e-11
1	31.33	1.71994728e+01	5.42374000e-12
1	31.33	1.75087801e+01	2.24460334e-12
1	31.33	1.78236499e+01	9.18785328e-13
1	31.33	1.81441821e+01	3.73642807e-13
1	31.33	1.84704786e+01	1.51159856e-13
1	31.33	1.88026431e+01	6.07792408e-14
1	31.33	1.91407811e+01	2.42896772e-14
1	31.33	1.94850000e+01	9.64975176e-15
1	31.33	1.98354092e+01	3.81017546e-15
1	31.33	2.01921200e+01	1.49521772e-15
1	31.33	2.05552457e+01	5.83096457e-16
1	31.33	2.09249017e+01	2.25938549e-16
1	31.33	2.13012054e+01	8.69722456e-17
1	31.33	2.16842764e+01	3.32523639e-17
1	31.33	2.20742363e+01	1.26246128e-17
1	31.33	2.24712091e+01	4.75840504e-18
1	31.33	2.28753209e+01	1.78009075e-18
1	31.33	2.32867000e+01	6.60766817e-19
1	31.33	2.37054772e+01	2.43314770e-19
1	31.33	2.41317855e+01	8.88576523e-20
1	31.33	2.45657603e+01	3.21754197e-20
1	31.33	2.50075395e+01	1.15494118e-20
1	31.33	2.54572635e+01	4.10877280e-21
1	31.33	2.59150750e+01	1.44843464e-21
1	31.33	2.63811197e+01	5.05878013e-22
1	31.33	2.68555455e+01	1.75019355e-22
1	31.33	2.73385031e+01	5.99736190e-23
1	31.33	2.78301461e+01	2.03524031e-23
1	31.33	2.83306305e+01	6.83920827e-24
1	31.33	2.88401154e+01	2.27556813e-24
1	31.33	2.93587626e+01	7.49604890e-25
1	31.33	2.98867369e+01	0.00000000e+00
1	31.33	3.04242061e+01	0.00000000e+00
1	31.33	3.09713409e+01	0.00000000e+00
1	31.33	3.15283151e+01	0.00000000e+00
1	31.33	3.20953056e+01	0.00000000e+00
1	31.33	3.26724927e+01	0.00000000e+00
1	31.33	3.32600596e+01	0.00000000e+00
1	31.33	3.38581930e+01	0.00000000e+00
1	31.33	3.44670830e+01	0.00000000e+00
1	31.33	3.50869230e+01	0.00000000e+00
1	31.33	3.57179100e+01	0.00000000e+00
1	31.33	3.63602442e+01	0.00000000e+00
1	31.33	3.70141300e+01	0.00000000e+00
1	31.33	3.76797749e+01	0.00000000e+00
1	31.33	3.83573904e+01	0.00000000e+00
1	31.33	3.90471919e+01	0.00000000e+00
1	31.33	3.97493984e+01	0.00000000e+00
1	31.33	4.04642331e+01	0.00000000e+00
1	31.33	4.11919231e+01	0.00000000e+00
1	31.33	4.19326995e+01	0.00000000e+00
1	31.33	4.26867977e+01	0.00000000e+00
1	31.33	4.34544572e+01	0.00000000e+00
1	31.33	4.42359219e+01	0.00000000e+00
1	31.33	4.50314402e+01	0.00000000e+00
1	31.33	4.58412647e+01	0.00000000e+00
1	31.33	4.66656526e+01	0.00000000e+00
1	31.33	4.75048660e+01	0.00000000e+00
1	31.33	4.83591715e+01	0.00000000e+00
1	31.33	4.92288403e+01	0.00000000e+00
1	31.33	5.01141489e+01	0.00000000e+00
1	31.33	5.10153785e+01	0.00000000e+00
1	31.33	5.19328153e+01	0.00000000e+00
1	31.33	5.28667509e+01	0.00000000e+00
1	31.33	5.38174820e+01	0.00000000e+00
1	31.33	5.47853105e+01	0.00000000e+00
1	31.33	5.57705441e+01	0.00000000e+00
1	31.33	5.67734956e+01	0.00000000e+00
1	31.33	5.77944838e+01	0.00000000e+00
1	31.33	5.88338329e+01	0.00000000e+00
1	31.33	5.98918732e+01	0.00000000e+00
1	31.33	6.09689408e+01	0.00000000e+00
1	31.33	6.20653779e+01	0.00000000e+00
1	31.33	6.31815328e+01	0.00000000e+00
1	31.33	6.43177601e+01	0.00000000e+00
1	31.33	6.54744208e+01	0.00000000e+00
1	31.33	6.66518823e+01	0.00000000e+00
1	31.33	6.78505188e+01	0.00000000e+00
1	31.33	6.90707110e+01	0.00000000e+00
1	31.33	7.03128465e+01	0.00000000e+00
1	31.33	7.15773200e+01	0.00000000e+00
1	31.33	7.28645333e+01	0.00000000e+00
1	31.33	7.41748952e+01	0.00000000e+00
1	31.33	7.55088220e+01	0.00000000e+00
1	31.33	7.68667375e+01	0.00000000e+00
1	31.33	7.82490732e+01	0.00000000e+00
1	31.33	7.96562682e+01	0.00000000e+00
1	31.33	8.10887695e+01	0.00000000e+00
1	31.33	8.25470322e+01	0.00000000e+00
1	31.33	8.40315196e+01	0.00000000e+00
1	31.33	8.55427034e+01	0.00000000e+00
1	31.33	8.70810636e+01	0.00000000e+00
1	31.33	8.86470890e+01	0.00000000e+00
1	31.33	9.02412770e+01	0.00000000e+00
1	31.33	9.18641342e+01	0.00000000e+00
1	31.33	9.35161760e+01	0.00000000e+00
1	31.33	9.51979275e+01	0.00000000e+00
1	31.33	9.69099227e+01	0.00000000e+00
1	31.33	9.86527057e+01	0.00000000e+00
1	31.33	1.00426830e+02	0.00000000e+00
1	31.33	1.02232860e+02	0.00000000e+00
1	31.33	1.04071368e+02	0.00000000e+00
1	31.33	1.05942939e+02	0.00000000e+00
1	31.33	1.07848167e+02	0.00000000e+00
1	31.33	1.09787659e+02	0.00000000e+00
1	31.33	1.11762029e+02	0.00000000e+00
1	31.33	1.13771905e+02	0.00000000e+00
1	31.33	1.15817926e+02	0.00000000e+00
1	31.33	1.17900742e+02	0.00000000e+00
1	31.33	1.20021014e+02	0.00000000e+00
1	31.33	1.22179416e+02	0.00000000e+00
1	31.33	1.24376634e+02	0.00000000e+00
1	31.33	1.26613366e+02	0.00000000e+00
1	31.33	1.28890322e+02	0.00000000e+00
1	31.33	1.31208225e+02	0.00000000e+00
1	31.33	1.33567813e+02	0.00000000e+00
1	31.33	1.35969834e+02	0.00000000e+00
1	31.33	1.38415053e+02	0.00000000e+00
1	31.33	1.40904245e+02	0.00000000e+00
1	31.33	1.43438201e+02	0.00000000e+00
1	31.33	1.46017727e+02	0.00000000e+00
1	31.33	1.48643642e+02	0.00000000e+00
1	31.33	1.51316780e+02	0.00000000e+00
1	31.33	1.54037990e+02	0.00000000e+00
1	31.33	1.56808138e+02	0.00000000e+00
1	31.33	1.59628103e+02	0.00000000e+00
1	31.33	1.62498780e+02	0.00000000e+00
1	31.33	1.65421083e+02	0.00000000e+00
1	31.33	1.68395939e+02	0.00000000e+00
1	31.33	1.71424293e+02	0.00000000e+00
1	31.33	1.74507108e+02	0.00000000e+00
1	31.33	1.77645362e+02	0.00000000e+00
1	31.33	1.80840054e+02	0.00000000e+00
1	31.33	1.84092197e+02	0.00000000e+00
1	31.33	1.87402826e+02	0.00000000e+00
1	31.33	1.90772991e+02	0.00000000e+00
1	31.33	1.94203764e+02	0.00000000e+00
1	31.33	1.97696234e+02	0.00000000e+00
1	31.33	2.01251511e+02	0.00000000e+00
1	31.33	2.04870725e+02	0.00000000e+00
1	31.33	2.08555025e+02	0.00000000e+00
1	31.33	2.12305581e+02	0.00000000e+00
1	31.33	2.16123586e+02	0.00000000e+00
1	31.33	2.20010252e+02	0.00000000e+00
1	31.33	2.23966814e+02	0.00000000e+00
1	31.33	2.27994529e+02	0.00000000e+00
1	31.33	2.32094677e+02	0.00000000e+00
1	31.33	2.36268560e+02	0.00000000e+00
1	31.33	2.40517504e+02	0.00000000e+00
1	31.33	2.44842859e+02	0.00000000e+00
1	31.33	2.49245999e+02	0.00000000e+00
1	31.33	2.53728323e+02	0.00000000e+00
1	31.33	2.58291255e+02	0.00000000e+00
1	31.33	2.62936245e+02	0.00000000e+00
1	31.33	2.67664768e+02	0.00000000e+00
1	31.33	2.72478327e+02	0.00000000e+00
1	31.33	2.77378450e+02	0.00000000e+00
1	31.33	2.82366696e+02	0.00000000e+00
1	31.33	2.87444647e+02	0.00000000e+00
1	31.33	2.92613918e+02	0.00000000e+00
1	31.33	2.97876150e+02	0.00000000e+00
1	31.33	3.03233017e+02	0.00000000e+00
1	31.33	3.08686218e+02	0.00000000e+00
1	31.33	3.14237488e+02	0.00000000e+00
1	31.33	3.19888588e+02	0.00000000e+00
1	31.33	3.25641316e+02	0.00000000e+00
1	31.33	3.31497498e+02	0.00000000e+00
1	31.33	3.37458995e+02	0.00000000e+00
1	31.33	3.43527701e+02	0.00000000e+00
1	31.33	3.49705543e+02	0.00000000e+00
1	31.33	3.55994485e+02	0.00000000e+00
1	31.33	3.62396524e+02	0.00000000e+00
1	31.33	3.68913695e+02	0.00000000e+00
1	31.33	3.75548067e+02	0.00000000e+00
1	31.33	3.82301749e+02	0.00000000e+00
1	31.33	3.89176886e+02	0.00000000e+00
1	31.33	3.96175662e+02	0.00000000e+00
1	31.33	4.03300301e+02	0.00000000e+00
1	31.33	4.10553066e+02	0.00000000e+00
1	31.33	4.17936262e+02	0.00000000e+00
1	31.33	4.25452233e+02	0.00000000e+00
1	31.33	4.33103368e+02	0.00000000e+00
1	31.33	4.40892098e+02	0.00000000e+00
1	31.33	4.48820896e+02	0.00000000e+00
1	31.33	4.56892282e+02	0.00000000e+00
1	31.33	4.65108821e+02	0.00000000e+00
1	31.33	4.73473122e+02	0.00000000e+00
1	31.33	4.81987842e+02	0.00000000e+00
1	31.33	4.90655687e+02	0.00000000e+00
1	31.33	4.99479411e+02	0.00000000e+00
1	31.33	5.08461817e+02	0.00000000e+00
1	31.33	5.17605757e+02	0.00000000e+00
1	31.33	5.26914139e+02	0.00000000e+00
1	31.33	5.36389918e+02	0.00000000e+00
1	31.33	5.46036104e+02	0.00000000e+00
1	31.33	5.55855764e+02	0.00000000e+00
1	31.33	5.65852015e+02	0.00000000e+00
1	31.33	5.76028035e+02	0.00000000e+00
1	31.33	5.86387055e+02	0.00000000e+00
1	31.33	5.96932368e+02	0.00000000e+00
1	31.33	6.07667322e+02	0.00000000e+00
1	31.33	6.18595328e+02	0.00000000e+00
1	31.33	6.29719859e+02	0.00000000e+00
1	31.33	6.41044448e+02	0.00000000e+00
1	31.33	6.52572693e+02	0.00000000e+00
1	31.33	6.64308257e+02	0.00000000e+00
1	31.33	6.76254868e+02	0.00000000e+00
1	31.33	6.88416321e+02	0.00000000e+00
1	31.33	7.00796480e+02	0.00000000e+00
1	31.33	7.13399278e+02	0.00000000e+00
1	31.33	7.26228719e+02	0.00000000e+00
1	31.33	7.39288879e+02	0.00000000e+00
1	31.33	7.52583906e+02	0.00000000e+00
1	31.33	7.66118025e+02	0.00000000e+00
1	31.33	7.79895536e+02	0.00000000e+00
1	31.33	7.93920814e+02	0.00000000e+00
1	31.33	8.08198317e+02	0.00000000e+00
1	31.33	8.22732580e+02	0.00000000e+00
1	31.33	8.37528220e+02	0.00000000e+00
1	31.33	8.52589938e+02	0.00000000e+00
1	31.33	8.67922519e+02	0.00000000e+00
1	31.33	8.83530834e+02	0.00000000e+00
1	31.33	8.99419842e+02	0.00000000e+00
1	31.33	9.15594590e+02	0.00000000e+00
1	31.33	9.32060218e+02	0.00000000e+00
1	31.33	9.48821955e+02	0.00000000e+00
1	31.33	9.65885128e+02	0.00000000e+00
1	31.33	9.83255157e+02	0.00000000e+00
1	31.33	1.00093756e+03	0.00000000e+00
1	34.8	1.37331724e-01	1.97519956e-07
1	34.8	1.39801434e-01	2.08334405e-07
1	34.8	1.42315558e-01	2.19738620e-07
1	34.8	1.44874895e-01	2.31764531e-07
1	34.8	1.47480258e-01	2.44445774e-07
1	34.8	1.50132474e-01	2.57817784e-07
1	34.8	1.52832387e-01	2.71917880e-07
1	34.8	1.55580853e-01	2.86785373e-07
1	34.8	1.58378747e-01	3.02461661e-07
1	34.8	1.61226957e-01	3.18990343e-07
1	34.8	1.64126387e-01	3.36417329e-07
1	34.8	1.67077960e-01	3.54790959e-07
1	34.8	1.70082612e-01	3.74162131e-07
1	34.8	1.73141299e-01	3.94584429e-07
1	34.8	1.76254991e-01	4.16114263e-07
1	34.8	1.79424679e-01	4.38811011e-07
1	34.8	1.82651369e-01	4.62737172e-07
1	34.8	1.85936087e-01	4.87958522e-07
1	34.8	1.89279875e-01	5.14544284e-07
1	34.8	1.92683796e-01	5.42567294e-07
1	34.8	1.96148932e-01	5.72104191e-07
1	34.8	1.99676383e-01	6.03235604e-07
1	34.8	2.03267270e-01	6.36047637e-07
1	34.8	2.06922734e-01	6.70631770e-07
1	34.8	2.10643936e-01	7.07082513e-07
1	34.8	2.14432059e-01	7.45499320e-07
1	34.8	2.18288306e-01	7.85986823e-07
1	34.8	2.22213901e-01	8.28655087e-07
1	34.8	2.26210092e-01	8.73619889e-07
1	34.8	2.30278150e-01	9.21002998e-07
1	34.8	2.34419365e-01	9.70932469e-07
1	34.8	2.38635054e-01	1.02354296e-06
1	34.8	2.42926555e-01	1.07897605e-06
1	34.8	2.47295234e-01	1.13738059e-06
1	34.8	2.51742476e-01	1.19891302e-06
1	34.8	2.56269696e-01	1.26373780e-06
1	34.8	2.60878331e-01	1.33202773e-06
1	34.8	2.65569845e-01	1.40396436e-06
1	34.8	2.70345730e-01	1.47973845e-06
1	34.8	2.75207502e-01	1.55955038e-06
1	34.8	2.80156706e-01	1.64361061e-06
1	34.8	2.85194914e-01	1.73214015e-06
1	34.8	2.90323726e-01	1.82537107e-06
1	34.8	2.95544773e-01	1.92354703e-06
1	34.8	3.00859713e-01	2.02692377e-06
1	34.8	3.06270234e-01	2.13576973e-06
1	34.8	3.11778056e-01	2.25036661e-06
1	34.8	3.17384927e-01	2.37101005e-06
1	34.8	3.23092630e-01	2.49801124e-06
1	34.8	3.28902978e-01	2.63169775e-06
1	34.8	3.34817816e-01	2.77241389e-06
1	34.8	3.40839024e-01	2.92052170e-06
1	34.8	3.46968515e-01	3.07640198e-06
1	34.8	3.53208235e-01	3.24045537e-06
1	34.8	3.59560168e-01	3.41310364e-06
1	34.8	3.66026331e-01	3.59479096e-06
1	34.8	3.72608778e-01	3.78598405e-06
1	34.8	3.79309601e-01	3.98716395e-06
1	34.8	3.86130928e-01	4.19882895e-06
1	34.8	3.93074927e-01	4.42149821e-06
1	34.8	4.00143804e-01	4.65571197e-06
1	34.8	4.07339804e-01	4.90203150e-06
1	34.8	4.14665214e-01	5.16103890e-06
1	34.8	4.22122360e-01	5.43333814e-06
1	34.8	4.29713613e-01	5.71956337e-06
1	34.8	4.37441382e-01	6.02037652e-06
1	34.8	4.45308125e-01	6.33646430e-06
1	34.8	4.53316339e-01	6.66853828e-06
1	34.8	4.61468569e-01	7.01733456e-06
1	34.8	4.69767406e-01	7.38361658e-06
1	34.8	4.78215484e-01	7.76818379e-06
1	34.8	4.86815489e-01	8.17186672e-06
1	34.8	4.95570152e-01	8.59552543e-06
1	34.8	5.04482256e-01	9.04004970e-06
1	34.8	5.13554630e-01	9.50636041e-06
1	34.8	5.22790158e-01	9.99541309e-06
1	34.8	5.32191773e-01	1.05081961e-05
1	34.8	5.41762462e-01	1.10457305e-05
1	34.8	5.51505266e-01	1.16090700e-05
1	34.8	5.61423281e-01	1.21993060e-05
1	34.8	5.71519656e-01	1.28175673e-05
