L_kpc	mDM_GeV	R_GV	flux
1	47	1.37331724e-01	3.87214566e-08
1	47	1.39801434e-01	4.08894916e-08
1	47	1.42315558e-01	4.31794422e-08
1	47	1.44874895e-01	4.55981719e-08
1	47	1.47480258e-01	4.81529268e-08
1	47	1.50132474e-01	5.08513567e-08
1	47	1.52832387e-01	5.37015366e-08
1	47	1.55580853e-01	5.67119890e-08
1	47	1.58378747e-01	5.98917080e-08
1	47	1.61226957e-01	6.32501837e-08
1	47	1.64126387e-01	6.67974283e-08
1	47	1.67077960e-01	7.05440030e-08
1	47	1.70082612e-01	7.45010462e-08
1	47	1.73141299e-01	7.86803028e-08
1	47	1.76254991e-01	8.30941574e-08
1	47	1.79424679e-01	8.77557083e-08
1	47	1.82651369e-01	9.26788095e-08
1	47	1.85936087e-01	9.78780830e-08
1	47	1.89279875e-01	1.03368960e-07
1	47	1.92683796e-01	1.09167723e-07
1	47	1.96148932e-01	1.15291557e-07
1	47	1.99676383e-01	1.21758596e-07
1	47	2.03267270e-01	1.28589738e-07
1	47	2.06922734e-01	1.35808296e-07
1	47	2.10643936e-01	1.43436539e-07
1	47	2.14432059e-01	1.51498055e-07
1	47	2.18288306e-01	1.60017810e-07
1	47	2.22213901e-01	1.69022230e-07
1	47	2.26210092e-01	1.78539293e-07
1	47	2.30278150e-01	1.88598616e-07
1	47	2.34419365e-01	1.99231561e-07
1	47	2.38635054e-01	2.10471331e-07
1	47	2.42926555e-01	2.22353088e-07
1	47	2.47295234e-01	2.34914068e-07
1	47	2.51742476e-01	2.48193704e-07
1	47	2.56269696e-01	2.62233741e-07
1	47	2.60878331e-01	2.77078275e-07
1	47	2.65569845e-01	2.92773939e-07
1	47	2.70345730e-01	3.09370058e-07
1	47	2.75207502e-01	3.26918802e-07
1	47	2.80156706e-01	3.45475330e-07
1	47	2.85194914e-01	3.65097960e-07
1	47	2.90323726e-01	3.85848323e-07
1	47	2.95544773e-01	4.07791541e-07
1	47	3.00859713e-01	4.30996398e-07
1	47	3.06270234e-01	4.55535519e-07
1	47	3.11778056e-01	4.81485555e-07
1	47	3.17384927e-01	5.08927400e-07
1	47	3.23092630e-01	5.37946715e-07
1	47	3.28902978e-01	5.68634190e-07
1	47	3.34817816e-01	6.01085624e-07
1	47	3.40839024e-01	6.35402197e-07
1	47	3.46968515e-01	6.71690757e-07
1	47	3.53208235e-01	7.10064118e-07
1	47	3.59560168e-01	7.50641377e-07
1	47	3.66026331e-01	7.93548243e-07
1	47	3.72608778e-01	8.38917364e-07
1	47	3.79309601e-01	8.86888517e-07
1	47	3.86130928e-01	9.37609015e-07
1	47	3.93074927e-01	9.91234138e-07
1	47	4.00143804e-01	1.04792753e-06
1	47	4.07339804e-01	1.10786159e-06
1	47	4.14665214e-01	1.17121794e-06
1	47	4.22122360e-01	1.23818790e-06
1	47	4.29713613e-01	1.30897342e-06
1	47	4.37441382e-01	1.38378751e-06
1	47	4.45308125e-01	1.46285469e-06
1	47	4.53316339e-01	1.54641165e-06
1	47	4.61468569e-01	1.63470795e-06
1	47	4.69767406e-01	1.72800698e-06
1	47	4.78215484e-01	1.82658725e-06
1	47	4.86815489e-01	1.93074315e-06
1	47	4.95570152e-01	2.04078591e-06
1	47	5.04482256e-01	2.15704488e-06
1	47	5.13554630e-01	2.27987016e-06
1	47	5.22790158e-01	2.40963789e-06
1	47	5.32191773e-01	2.54675042e-06
1	47	5.41762462e-01	2.69163825e-06
1	47	5.51505266e-01	2.84476319e-06
1	47	5.61423281e-01	3.00662323e-06
1	47	5.71519656e-01	3.17775670e-06
1	47	5.81797600e-01	3.35874653e-06
1	47	5.92260377e-01	3.55023192e-06
1	47	6.02911312e-01	3.75297952e-06
1	47	6.13753789e-01	3.96789093e-06
1	47	6.24791252e-01	4.19599366e-06
1	47	6.36027207e-01	4.43838542e-06
1	47	6.47465225e-01	4.69608368e-06
1	47	6.59108938e-01	4.97014132e-06
1	47	6.70962047e-01	5.26162385e-06
1	47	6.83028317e-01	5.57118352e-06
1	47	6.95311580e-01	5.89911500e-06
1	47	7.07815740e-01	6.24551554e-06
1	47	7.20544769e-01	6.61091460e-06
1	47	7.33502712e-01	6.99618965e-06
1	47	7.46693683e-01	7.40224239e-06
1	47	7.60121875e-01	7.82996560e-06
1	47	7.73791554e-01	8.28024747e-06
