L_kpc	mDM_GeV	R_GV	flux
1	94	1.66523832e+00	4.91780334e-07
1	94	1.69518519e+00	5.35378634e-07
1	94	1.72567061e+00	5.84520596e-07
1	94	1.75670427e+00	6.37152201e-07
1	94	1.78829602e+00	6.92840382e-07
1	94	1.82045591e+00	7.51550554e-07
1	94	1.85319414e+00	8.13201772e-07
1	94	1.88652112e+00	8.78035940e-07
1	94	1.92044744e+00	9.46533563e-07
1	94	1.95498387e+00	1.01937669e-06
1	94	1.99014139e+00	1.09748209e-06
1	94	2.02593117e+00	1.18297291e-06
1	94	2.06236458e+00	1.27735362e-06
1	94	2.09945318e+00	1.37974314e-06
1	94	2.13720877e+00	1.48856403e-06
1	94	2.17564334e+00	1.60276683e-06
1	94	2.21476910e+00	1.72227986e-06
1	94	2.25459848e+00	1.84737418e-06
1	94	2.29514413e+00	1.97882050e-06
1	94	2.33641893e+00	2.11783247e-06
1	94	2.37843600e+00	2.26630174e-06
1	94	2.42120869e+00	2.42778999e-06
1	94	2.46475058e+00	2.60463520e-06
1	94	2.50907551e+00	2.79558080e-06
1	94	2.55419756e+00	2.99741340e-06
1	94	2.60013106e+00	3.20853135e-06
1	94	2.64689061e+00	3.42907610e-06
1	94	2.69449106e+00	3.65977434e-06
1	94	2.74294753e+00	3.90255906e-06
1	94	2.79227542e+00	4.15974586e-06
1	94	2.84249041e+00	4.43680816e-06
1	94	2.89360843e+00	4.74001287e-06
1	94	2.94564574e+00	5.06575143e-06
1	94	2.99861886e+00	5.40819478e-06
1	94	3.05254463e+00	5.76366291e-06
1	94	3.10744017e+00	6.13054550e-06
1	94	3.16332293e+00	6.50847352e-06
1	94	3.22021066e+00	6.89819164e-06
1	94	3.27812143e+00	7.30152082e-06
1	94	3.33707365e+00	7.72168228e-06
1	94	3.39708603e+00	8.16298266e-06
1	94	3.45817764e+00	8.61925383e-06
1	94	3.52036790e+00	9.08326456e-06
1	94	3.58367656e+00	9.55238655e-06
1	94	3.64812373e+00	1.00252263e-05
1	94	3.71372989e+00	1.05028538e-05
1	94	3.78051589e+00	1.09867769e-05
1	94	3.84850293e+00	1.14860720e-05
1	94	3.91771261e+00	1.20110454e-05
1	94	3.98816694e+00	1.25523825e-05
1	94	4.05988828e+00	1.30942883e-05
1	94	4.13289942e+00	1.36301742e-05
1	94	4.20722356e+00	1.41550689e-05
1	94	4.28288431e+00	1.46665705e-05
1	94	4.35990571e+00	1.51637234e-05
1	94	4.43831223e+00	1.56468759e-05
1	94	4.51812877e+00	1.61170669e-05
1	94	4.59938070e+00	1.65742315e-05
1	94	4.68209382e+00	1.70186720e-05
1	94	4.76629442e+00	1.74515155e-05
1	94	4.85200924e+00	1.78752729e-05
1	94	4.93926552e+00	1.82936315e-05
1	94	5.02809098e+00	1.87114648e-05
1	94	5.11851383e+00	1.91415336e-05
1	94	5.21056280e+00	1.95878627e-05
1	94	5.30426714e+00	2.00392092e-05
1	94	5.39965661e+00	2.04848471e-05
1	94	5.49676153e+00	2.09181470e-05
1	94	5.59561273e+00	2.13352660e-05
1	94	5.69624163e+00	2.17335010e-05
1	94	5.79868019e+00	2.21108848e-05
1	94	5.90296096e+00	2.24650032e-05
1	94	6.00911706e+00	2.27960105e-05
1	94	6.11718223e+00	2.31048551e-05
1	94	6.22719079e+00	2.33917870e-05
1	94	6.33917769e+00	2.36562897e-05
1	94	6.45317852e+00	2.38971646e-05
1	94	6.56922948e+00	2.41123278e-05
1	94	6.68736745e+00	2.42968814e-05
1	94	6.80762996e+00	2.44459209e-05
1	94	6.93005521e+00	2.45688970e-05
1	94	7.05468210e+00	2.46718592e-05
1	94	7.18155022e+00	2.47568890e-05
1	94	7.31069988e+00	2.48258776e-05
1	94	7.44217211e+00	2.48796370e-05
1	94	7.57600867e+00	2.49183719e-05
1	94	7.71225209e+00	2.49418233e-05
1	94	7.85094564e+00	2.49490505e-05
1	94	7.99213340e+00	2.49383756e-05
1	94	8.13586021e+00	2.49062387e-05
1	94	8.28217174e+00	2.48454866e-05
1	94	8.43111446e+00	2.47481957e-05
1	94	8.58273571e+00	2.45903295e-05
1	94	8.73708363e+00	2.43342868e-05
1	94	8.89420728e+00	2.40156380e-05
1	94	9.05415657e+00	2.36662091e-05
1	94	9.21698231e+00	2.33020645e-05
1	94	9.38273624e+00	2.29317640e-05
1	94	9.55147100e+00	2.25600225e-05
1	94	9.72324022e+00	2.21890883e-05
1	94	9.89809845e+00	2.18200271e-05
1	94	1.00761012e+01	2.14525058e-05
1	94	1.02573052e+01	2.10853015e-05
1	94	1.04417678e+01	2.07155634e-05
1	94	1.06295477e+01	2.03381086e-05
1	94	1.08207045e+01	1.99460453e-05
1	94	1.10152990e+01	1.95207924e-05
1	94	1.12133931e+01	1.90237313e-05
1	94	1.14150495e+01	1.84868878e-05
1	94	1.16203324e+01	1.79402081e-05
1	94	1.18293071e+01	1.73939808e-05
1	94	1.20420399e+01	1.68539226e-05
1	94	1.22585983e+01	1.63214092e-05
1	94	1.24790512e+01	1.57933726e-05
1	94	1.27034687e+01	1.52677312e-05
1	94	1.29319220e+01	1.47470854e-05
1	94	1.31644836e+01	1.42353131e-05
1	94	1.34012276e+01	1.37334960e-05
1	94	1.36422290e+01	1.32402486e-05
1	94	1.38875645e+01	1.27541213e-05
1	94	1.41373120e+01	1.22674578e-05
1	94	1.43915509e+01	1.17741796e-05
1	94	1.46503618e+01	1.12809763e-05
1	94	1.49138271e+01	1.07994763e-05
1	94	1.51820305e+01	1.03292277e-05
1	94	1.54550570e+01	9.87043764e-06
1	94	1.57329936e+01	9.42147089e-06
1	94	1.60159284e+01	8.97357161e-06
1	94	1.63039515e+01	8.52415272e-06
1	94	1.65971541e+01	8.08343188e-06
1	94	1.68956296e+01	7.65527788e-06
1	94	1.71994728e+01	7.24195357e-06
1	94	1.75087801e+01	6.84427190e-06
1	94	1.78236499e+01	6.46577376e-06
1	94	1.81441821e+01	6.11116657e-06
1	94	1.84704786e+01	5.77893050e-06
1	94	1.88026431e+01	5.46308547e-06
1	94	1.91407811e+01	5.15957882e-06
1	94	1.94850000e+01	4.86653070e-06
1	94	1.98354092e+01	4.58205857e-06
1	94	2.01921200e+01	4.30236033e-06
1	94	2.05552457e+01	4.02227890e-06
1	94	2.09249017e+01	3.74441741e-06
1	94	2.13012054e+01	3.47400493e-06
1	94	2.16842764e+01	3.21436959e-06
1	94	2.20742363e+01	2.96634364e-06
1	94	2.24712091e+01	2.73078769e-06
1	94	2.28753209e+01	2.51667486e-06
1	94	2.32867000e+01	2.32861699e-06
1	94	2.37054772e+01	2.15942352e-06
1	94	2.41317855e+01	1.99796331e-06
1	94	2.45657603e+01	1.84442934e-06
1	94	2.50075395e+01	1.69772485e-06
1	94	2.54572635e+01	1.55812358e-06
1	94	2.59150750e+01	1.42771453e-06
1	94	2.63811197e+01	1.30688947e-06
1	94	2.68555455e+01	1.19201913e-06
1	94	2.73385031e+01	1.08248702e-06
1	94	2.78301461e+01	9.78253627e-07
1	94	2.83306305e+01	8.79501493e-07
1	94	2.88401154e+01	7.89094286e-07
1	94	2.93587626e+01	7.12390465e-07
1	94	2.98867369e+01	6.44740290e-07
1	94	3.04242061e+01	5.81814514e-07
1	94	3.09713409e+01	5.22378484e-07
1	94	3.15283151e+01	4.66134696e-07
1	94	3.20953056e+01	4.13300132e-07
1	94	3.26724927e+01	3.67414333e-07
1	94	3.32600596e+01	3.28787588e-07
1	94	3.38581930e+01	2.94688172e-07
1	94	3.44670830e+01	2.62761221e-07
1	94	3.50869230e+01	2.32629616e-07
1	94	3.57179100e+01	2.04039775e-07
1	94	3.63602442e+01	1.78042735e-07
1	94	3.70141300e+01	1.55936582e-07
1	94	3.76797749e+01	1.37461214e-07
1	94	3.83573904e+01	1.20709167e-07
1	94	3.90471919e+01	1.04958905e-07
1	94	3.97493984e+01	9.00600188e-08
1	94	4.04642331e+01	7.62482274e-08
1	94	4.11919231e+01	6.44613106e-08
1	94	4.19326995e+01	5.57378776e-08
1	94	4.26867977e+01	4.89295568e-08
1	94	4.34544572e+01	4.27700598e-08
1	94	4.42359219e+01	3.69460781e-08
1	94	4.50314402e+01	3.14877660e-08
1	94	4.58412647e+01	2.64664192e-08
1	94	4.66656526e+01	2.24156592e-08
1	94	4.75048660e+01	1.93821984e-08
1	94	4.83591715e+01	1.67881974e-08
1	94	4.92288403e+01	1.43325262e-08
1	94	5.01141489e+01	1.20353133e-08
1	94	5.10153785e+01	9.86428716e-09
1	94	5.19328153e+01	7.99194635e-09
1	94	5.28667509e+01	6.71710272e-09
1	94	5.38174820e+01	5.80846859e-09
1	94	5.47853105e+01	5.00157157e-09
1	94	5.57705441e+01	4.22477519e-09
1	94	5.67734956e+01	3.50176624e-09
1	94	5.77944838e+01	2.81454962e-09
1	94	5.88338329e+01	2.23981082e-09
1	94	5.98918732e+01	1.81287984e-09
1	94	6.09689408e+01	1.42472246e-09
1	94	6.20653779e+01	1.03046749e-09
1	94	6.31815328e+01	7.61651371e-10
1	94	6.43177601e+01	3.75158821e-10
1	94	6.54744208e+01	9.64332849e-11
1	94	6.66518823e+01	1.75995133e-11
1	94	6.78505188e+01	3.67978884e-12
1	94	6.90707110e+01	7.60237162e-13
1	94	7.03128465e+01	1.51221812e-13
1	94	7.15773200e+01	3.04211040e-14
1	94	7.28645333e+01	6.02783263e-15
1	94	7.41748952e+01	1.18513223e-15
1	94	7.55088220e+01	2.31060637e-16
1	94	7.68667375e+01	4.45949311e-17
1	94	7.82490732e+01	8.52120809e-18
1	94	7.96562682e+01	1.61051831e-18
1	94	8.10887695e+01	3.00890649e-19
1	94	8.25470322e+01	5.55343292e-20
1	94	8.40315196e+01	1.01197075e-20
1	94	8.55427034e+01	1.81975554e-21
1	94	8.70810636e+01	3.22784502e-22
1	94	8.86470890e+01	5.64567575e-23
1	94	9.02412770e+01	9.73439773e-24
1	94	9.18641342e+01	0.00000000e+00
1	94	9.35161760e+01	0.00000000e+00
1	94	9.51979275e+01	0.00000000e+00
1	94	9.69099227e+01	0.00000000e+00
1	94	9.86527057e+01	0.00000000e+00
1	94	1.00426830e+02	0.00000000e+00
1	94	1.02232860e+02	0.00000000e+00
1	94	1.04071368e+02	0.00000000e+00
1	94	1.05942939e+02	0.00000000e+00
1	94	1.07848167e+02	0.00000000e+00
1	94	1.09787659e+02	0.00000000e+00
1	94	1.11762029e+02	0.00000000e+00
1	94	1.13771905e+02	0.00000000e+00
1	94	1.15817926e+02	0.00000000e+00
1	94	1.17900742e+02	0.00000000e+00
1	94	1.20021014e+02	0.00000000e+00
1	94	1.22179416e+02	0.00000000e+00
1	94	1.24376634e+02	0.00000000e+00
1	94	1.26613366e+02	0.00000000e+00
1	94	1.28890322e+02	0.00000000e+00
1	94	1.31208225e+02	0.00000000e+00
1	94	1.33567813e+02	0.00000000e+00
1	94	1.35969834e+02	0.00000000e+00
1	94	1.38415053e+02	0.00000000e+00
1	94	1.40904245e+02	0.00000000e+00
1	94	1.43438201e+02	0.00000000e+00
1	94	1.46017727e+02	0.00000000e+00
1	94	1.48643642e+02	0.00000000e+00
1	94	1.51316780e+02	0.00000000e+00
1	94	1.54037990e+02	0.00000000e+00
1	94	1.56808138e+02	0.00000000e+00
1	94	1.59628103e+02	0.00000000e+00
1	94	1.62498780e+02	0.00000000e+00
1	94	1.65421083e+02	0.00000000e+00
1	94	1.68395939e+02	0.00000000e+00
1	94	1.71424293e+02	0.00000000e+00
1	94	1.74507108e+02	0.00000000e+00
1	94	1.77645362e+02	0.00000000e+00
1	94	1.80840054e+02	0.00000000e+00
1	94	1.84092197e+02	0.00000000e+00
1	94	1.87402826e+02	0.00000000e+00
1	94	1.90772991e+02	0.00000000e+00
1	94	1.94203764e+02	0.00000000e+00
1	94	1.97696234e+02	0.00000000e+00
1	94	2.01251511e+02	0.00000000e+00
1	94	2.04870725e+02	0.00000000e+00
1	94	2.08555025e+02	0.00000000e+00
1	94	2.12305581e+02	0.00000000e+00
1	94	2.16123586e+02	0.00000000e+00
1	94	2.20010252e+02	0.00000000e+00
1	94	2.23966814e+02	0.00000000e+00
1	94	2.27994529e+02	0.00000000e+00
1	94	2.32094677e+02	0.00000000e+00
1	94	2.36268560e+02	0.00000000e+00
1	94	2.40517504e+02	0.00000000e+00
1	94	2.44842859e+02	0.00000000e+00
1	94	2.49245999e+02	0.00000000e+00
1	94	2.53728323e+02	0.00000000e+00
1	94	2.58291255e+02	0.00000000e+00
1	94	2.62936245e+02	0.00000000e+00
1	94	2.67664768e+02	0.00000000e+00
1	94	2.72478327e+02	0.00000000e+00
1	94	2.77378450e+02	0.00000000e+00
1	94	2.82366696e+02	0.00000000e+00
1	94	2.87444647e+02	0.00000000e+00
1	94	2.92613918e+02	0.00000000e+00
1	94	2.97876150e+02	0.00000000e+00
1	94	3.03233017e+02	0.00000000e+00
1	94	3.08686218e+02	0.00000000e+00
1	94	3.14237488e+02	0.00000000e+00
1	94	3.19888588e+02	0.00000000e+00
1	94	3.25641316e+02	0.00000000e+00
1	94	3.31497498e+02	0.00000000e+00
1	94	3.37458995e+02	0.00000000e+00
1	94	3.43527701e+02	0.00000000e+00
1	94	3.49705543e+02	0.00000000e+00
1	94	3.55994485e+02	0.00000000e+00
1	94	3.62396524e+02	0.00000000e+00
1	94	3.68913695e+02	0.00000000e+00
1	94	3.75548067e+02	0.00000000e+00
1	94	3.82301749e+02	0.00000000e+00
1	94	3.89176886e+02	0.00000000e+00
1	94	3.96175662e+02	0.00000000e+00
1	94	4.03300301e+02	0.00000000e+00
1	94	4.10553066e+02	0.00000000e+00
1	94	4.17936262e+02	0.00000000e+00
1	94	4.25452233e+02	0.00000000e+00
1	94	4.33103368e+02	0.00000000e+00
1	94	4.40892098e+02	0.00000000e+00
1	94	4.48820896e+02	0.00000000e+00
1	94	4.56892282e+02	0.00000000e+00
1	94	4.65108821e+02	0.00000000e+00
1	94	4.73473122e+02	0.00000000e+00
1	94	4.81987842e+02	0.00000000e+00
1	94	4.90655687e+02	0.00000000e+00
1	94	4.99479411e+02	0.00000000e+00
1	94	5.08461817e+02	0.00000000e+00
1	94	5.17605757e+02	0.00000000e+00
1	94	5.26914139e+02	0.00000000e+00
1	94	5.36389918e+02	0.00000000e+00
1	94	5.46036104e+02	0.00000000e+00
1	94	5.55855764e+02	0.00000000e+00
1	94	5.65852015e+02	0.00000000e+00
1	94	5.76028035e+02	0.00000000e+00
1	94	5.86387055e+02	0.00000000e+00
1	94	5.96932368e+02	0.00000000e+00
1	94	6.07667322e+02	0.00000000e+00
1	94	6.18595328e+02	0.00000000e+00
1	94	6.29719859e+02	0.00000000e+00
1	94	6.41044448e+02	0.00000000e+00
1	94	6.52572693e+02	0.00000000e+00
1	94	6.64308257e+02	0.00000000e+00
1	94	6.76254868e+02	0.00000000e+00
1	94	6.88416321e+02	0.00000000e+00
1	94	7.00796480e+02	0.00000000e+00
1	94	7.13399278e+02	0.00000000e+00
1	94	7.26228719e+02	0.00000000e+00
1	94	7.39288879e+02	0.00000000e+00
1	94	7.52583906e+02	0.00000000e+00
1	94	7.66118025e+02	0.00000000e+00
1	94	7.79895536e+02	0.00000000e+00
1	94	7.93920814e+02	0.00000000e+00
1	94	8.08198317e+02	0.00000000e+00
1	94	8.22732580e+02	0.00000000e+00
1	94	8.37528220e+02	0.00000000e+00
1	94	8.52589938e+02	0.00000000e+00
1	94	8.67922519e+02	0.00000000e+00
1	94	8.83530834e+02	0.00000000e+00
1	94	8.99419842e+02	0.00000000e+00
1	94	9.15594590e+02	0.00000000e+00
1	94	9.32060218e+02	0.00000000e+00
1	94	9.48821955e+02	0.00000000e+00
1	94	9.65885128e+02	0.00000000e+00
1	94	9.83255157e+02	0.00000000e+00
1	94	1.00093756e+03	0.00000000e+00
1	122.24	1.37331724e-01	3.48075716e-10
1	122.24	1.39801434e-01	3.66911517e-10
1	122.24	1.42315558e-01	3.86759058e-10
1	122.24	1.44874895e-01	4.07672056e-10
1	122.24	1.47480258e-01	4.29707032e-10
1	122.24	1.50132474e-01	4.52923448e-10
1	122.24	1.52832387e-01	4.77383855e-10
1	122.24	1.55580853e-01	5.03154054e-10
1	122.24	1.58378747e-01	5.30303251e-10
1	122.24	1.61226957e-01	5.58904237e-10
1	122.24	1.64126387e-01	5.89033559e-10
1	122.24	1.67077960e-01	6.20771713e-10
1	122.24	1.70082612e-01	6.54203336e-10
1	122.24	1.73141299e-01	6.89417417e-10
1	122.24	1.76254991e-01	7.26507503e-10
1	122.24	1.79424679e-01	7.65571932e-10
1	122.24	1.82651369e-01	8.06714059e-10
1	122.24	1.85936087e-01	8.50042510e-10
1	122.24	1.89279875e-01	8.95671434e-10
1	122.24	1.92683796e-01	9.43720774e-10
1	122.24	1.96148932e-01	9.94316545e-10
1	122.24	1.99676383e-01	1.04759112e-09
1	122.24	2.03267270e-01	1.10367933e-09
1	122.24	2.06922734e-01	1.16271977e-09
1	122.24	2.10643936e-01	1.22486357e-09
1	122.24	2.14432059e-01	1.29026918e-09
1	122.24	2.18288306e-01	1.35910281e-09
1	122.24	2.22213901e-01	1.43153872e-09
1	122.24	2.26210092e-01	1.50775961e-09
1	122.24	2.30278150e-01	1.58795700e-09
1	122.24	2.34419365e-01	1.67233164e-09
1	122.24	2.38635054e-01	1.76109386e-09
1	122.24	2.42926555e-01	1.85446408e-09
1	122.24	2.47295234e-01	1.95267321e-09
1	122.24	2.51742476e-01	2.05596311e-09
1	122.24	2.56269696e-01	2.16458731e-09
1	122.24	2.60878331e-01	2.27881209e-09
1	122.24	2.65569845e-01	2.39891691e-09
1	122.24	2.70345730e-01	2.52519487e-09
1	122.24	2.75207502e-01	2.65795350e-09
1	122.24	2.80156706e-01	2.79751555e-09
1	122.24	2.85194914e-01	2.94421988e-09
1	122.24	2.90323726e-01	3.09842240e-09
1	122.24	2.95544773e-01	3.26049712e-09
1	122.24	3.00859713e-01	3.43083734e-09
1	122.24	3.06270234e-01	3.60985687e-09
1	122.24	3.11778056e-01	3.79799151e-09
1	122.24	3.17384927e-01	3.99569974e-09
1	122.24	3.23092630e-01	4.20345541e-09
1	122.24	3.28902978e-01	4.42174808e-09
1	122.24	3.34817816e-01	4.65108827e-09
1	122.24	3.40839024e-01	4.89200784e-09
1	122.24	3.46968515e-01	5.14506018e-09
1	122.24	3.53208235e-01	5.41082038e-09
1	122.24	3.59560168e-01	5.68988508e-09
1	122.24	3.66026331e-01	5.98287224e-09
1	122.24	3.72608778e-01	6.29042164e-09
1	122.24	3.79309601e-01	6.61320197e-09
1	122.24	3.86130928e-01	6.95190861e-09
1	122.24	3.93074927e-01	7.30726049e-09
1	122.24	4.00143804e-01	7.67999944e-09
1	122.24	4.07339804e-01	8.07088927e-09
1	122.24	4.14665214e-01	8.48071444e-09
1	122.24	4.22122360e-01	8.91028207e-09
1	122.24	4.29713613e-01	9.36044345e-09
1	122.24	4.37441382e-01	9.83208708e-09
1	122.24	4.45308125e-01	1.03261308e-08
1	122.24	4.53316339e-01	1.08435218e-08
1	122.24	4.61468569e-01	1.13852369e-08
1	122.24	4.69767406e-01	1.19522834e-08
1	122.24	4.78215484e-01	1.25457045e-08
1	122.24	4.86815489e-01	1.31665757e-08
1	122.24	4.95570152e-01	1.38160043e-08
1	122.24	5.04482256e-01	1.44951292e-08
1	122.24	5.13554630e-01	1.52051241e-08
1	122.24	5.22790158e-01	1.59472073e-08
1	122.24	5.32191773e-01	1.67226364e-08
1	122.24	5.41762462e-01	1.75327072e-08
1	122.24	5.51505266e-01	1.83787556e-08
1	122.24	5.61423281e-01	1.92621685e-08
1	122.24	5.71519656e-01	2.01843858e-08
1	122.24	5.81797600e-01	2.11468978e-08
1	122.24	5.92260377e-01	2.21512499e-08
1	122.24	6.02911312e-01	2.31990683e-08
1	122.24	6.13753789e-01	2.42920618e-08
1	122.24	6.24791252e-01	2.54320199e-08
1	122.24	6.36027207e-01	2.66208507e-08
1	122.24	6.47465225e-01	2.78606578e-08
1	122.24	6.59108938e-01	2.91537124e-08
1	122.24	6.70962047e-01	3.05024671e-08
1	122.24	6.83028317e-01	3.19096210e-08
1	122.24	6.95311580e-01	3.33781426e-08
1	122.24	7.07815740e-01	3.49113579e-08
1	122.24	7.20544769e-01	3.65138015e-08
1	122.24	7.33502712e-01	3.81912033e-08
1	122.24	7.46693683e-01	3.99499767e-08
1	122.24	7.60121875e-01	4.17954556e-08
1	122.24	7.73791554e-01	4.37325043e-08
1	122.24	7.87707061e-01	4.57651287e-08
1	122.24	8.01872819e-01	4.78933986e-08
1	122.24	8.16293327e-01	5.01153491e-08
1	122.24	8.30973166e-01	5.24310114e-08
1	122.24	8.45917001e-01	5.48436502e-08
1	122.24	8.61129579e-01	5.73567631e-08
1	122.24	8.76615733e-01	5.99740796e-08
1	122.24	8.92380383e-01	6.26995747e-08
1	122.24	9.08428537e-01	6.55385211e-08
1	122.24	9.24765293e-01	6.84975150e-08
1	122.24	9.41395842e-01	7.15846785e-08
1	122.24	9.58325468e-01	7.48102582e-08
1	122.24	9.75559547e-01	7.81871371e-08
1	122.24	9.93103556e-01	8.17326651e-08
1	122.24	1.01096307e+00	8.54688711e-08
1	122.24	1.02914376e+00	8.94256598e-08
1	122.24	1.04765140e+00	9.36423878e-08
1	122.24	1.06649188e+00	9.81755387e-08
1	122.24	1.08567117e+00	1.03098046e-07
1	122.24	1.10519538e+00	1.08507567e-07
1	122.24	1.12507070e+00	1.14467271e-07
1	122.24	1.14530345e+00	1.20889277e-07
1	122.24	1.16590005e+00	1.27665840e-07
1	122.24	1.18686705e+00	1.34793244e-07
1	122.24	1.20821112e+00	1.42277768e-07
