L_kpc	mDM_GeV	R_GV	flux
1	12.29	4.78215484e-01	2.14396925e-04
1	12.29	4.86815489e-01	2.22729204e-04
1	12.29	4.95570152e-01	2.31274818e-04
1	12.29	5.04482256e-01	2.40030163e-04
1	12.29	5.13554630e-01	2.48990761e-04
1	12.29	5.22790158e-01	2.58151436e-04
1	12.29	5.32191773e-01	2.67506104e-04
1	12.29	5.41762462e-01	2.77047672e-04
1	12.29	5.51505266e-01	2.86767986e-04
1	12.29	5.61423281e-01	2.96657786e-04
1	12.29	5.71519656e-01	3.06706658e-04
1	12.29	5.81797600e-01	3.16902994e-04
1	12.29	5.92260377e-01	3.27233972e-04
1	12.29	6.02911312e-01	3.37685671e-04
1	12.29	6.13753789e-01	3.48243027e-04
1	12.29	6.24791252e-01	3.58889737e-04
1	12.29	6.36027207e-01	3.69608317e-04
1	12.29	6.47465225e-01	3.80380230e-04
1	12.29	6.59108938e-01	3.91185793e-04
1	12.29	6.70962047e-01	4.02004362e-04
1	12.29	6.83028317e-01	4.12815543e-04
1	12.29	6.95311580e-01	4.23598884e-04
1	12.29	7.07815740e-01	4.34333401e-04
1	12.29	7.20544769e-01	4.44996737e-04
1	12.29	7.33502712e-01	4.55565527e-04
1	12.29	7.46693683e-01	4.66018286e-04
1	12.29	7.60121875e-01	4.76351708e-04
1	12.29	7.73791554e-01	4.86574933e-04
1	12.29	7.87707061e-01	4.96685883e-04
1	12.29	8.01872819e-01	5.06628361e-04
1	12.29	8.16293327e-01	5.16327411e-04
1	12.29	8.30973166e-01	5.25723415e-04
1	12.29	8.45917001e-01	5.34778494e-04
1	12.29	8.61129579e-01	5.43453939e-04
1	12.29	8.76615733e-01	5.51707564e-04
1	12.29	8.92380383e-01	5.59495639e-04
1	12.29	9.08428537e-01	5.66777993e-04
1	12.29	9.24765293e-01	5.73517519e-04
1	12.29	9.41395842e-01	5.79679687e-04
1	12.29	9.58325468e-01	5.85233769e-04
1	12.29	9.75559547e-01	5.90152959e-04
1	12.29	9.93103556e-01	5.94417148e-04
1	12.29	1.01096307e+00	5.98016773e-04
1	12.29	1.02914376e+00	6.00967221e-04
1	12.29	1.04765140e+00	6.03293198e-04
1	12.29	1.06649188e+00	6.05019927e-04
1	12.29	1.08567117e+00	6.06227249e-04
1	12.29	1.10519538e+00	6.07200246e-04
1	12.29	1.12507070e+00	6.08134374e-04
1	12.29	1.14530345e+00	6.08825475e-04
1	12.29	1.16590005e+00	6.09011243e-04
1	12.29	1.18686705e+00	6.08551173e-04
1	12.29	1.20821112e+00	6.07340472e-04
1	12.29	1.22993903e+00	6.05307793e-04
1	12.29	1.25205768e+00	6.02404369e-04
1	12.29	1.27457410e+00	5.98602158e-04
1	12.29	1.29749545e+00	5.93888694e-04
1	12.29	1.32082900e+00	5.88269837e-04
1	12.29	1.34458218e+00	5.81778283e-04
1	12.29	1.36876252e+00	5.74466150e-04
1	12.29	1.39337771e+00	5.66416063e-04
1	12.29	1.41843556e+00	5.57817730e-04
1	12.29	1.44394405e+00	5.48899105e-04
1	12.29	1.46991127e+00	5.39772878e-04
1	12.29	1.49634547e+00	5.30334230e-04
1	12.29	1.52325505e+00	5.20264270e-04
1	12.29	1.55064856e+00	5.09429563e-04
1	12.29	1.57853470e+00	4.97806055e-04
1	12.29	1.60692234e+00	4.85382301e-04
1	12.29	1.63582048e+00	4.72189793e-04
1	12.29	1.66523832e+00	4.58310705e-04
1	12.29	1.69518519e+00	4.43893584e-04
1	12.29	1.72567061e+00	4.29102502e-04
1	12.29	1.75670427e+00	4.14248848e-04
1	12.29	1.78829602e+00	3.99957503e-04
1	12.29	1.82045591e+00	3.86395061e-04
1	12.29	1.85319414e+00	3.73271497e-04
1	12.29	1.88652112e+00	3.60129726e-04
1	12.29	1.92044744e+00	3.46707367e-04
1	12.29	1.95498387e+00	3.32935770e-04
1	12.29	1.99014139e+00	3.18794125e-04
1	12.29	2.02593117e+00	3.04333534e-04
1	12.29	2.06236458e+00	2.89676441e-04
1	12.29	2.09945318e+00	2.75013092e-04
1	12.29	2.13720877e+00	2.60646989e-04
1	12.29	2.17564334e+00	2.47000855e-04
1	12.29	2.21476910e+00	2.34293457e-04
1	12.29	2.25459848e+00	2.21969406e-04
1	12.29	2.29514413e+00	2.09693487e-04
1	12.29	2.33641893e+00	1.97408275e-04
1	12.29	2.37843600e+00	1.85082358e-04
1	12.29	2.42120869e+00	1.72771595e-04
1	12.29	2.46475058e+00	1.60603588e-04
1	12.29	2.50907551e+00	1.48796762e-04
1	12.29	2.55419756e+00	1.37655747e-04
1	12.29	2.60013106e+00	1.27626082e-04
1	12.29	2.64689061e+00	1.18564797e-04
1	12.29	2.69449106e+00	1.09952825e-04
1	12.29	2.74294753e+00	1.01596442e-04
1	12.29	2.79227542e+00	9.34248071e-05
1	12.29	2.84249041e+00	8.54246495e-05
1	12.29	2.89360843e+00	7.76558666e-05
1	12.29	2.94564574e+00	7.02126936e-05
1	12.29	2.99861886e+00	6.33648997e-05
1	12.29	3.05254463e+00	5.72730630e-05
1	12.29	3.10744017e+00	5.18468298e-05
1	12.29	3.16332293e+00	4.68209917e-05
1	12.29	3.22021066e+00	4.20520259e-05
1	12.29	3.27812143e+00	3.74882451e-05
1	12.29	3.33707365e+00	3.31219227e-05
1	12.29	3.39708603e+00	2.90014237e-05
1	12.29	3.45817764e+00	2.51706135e-05
1	12.29	3.52036790e+00	2.18402646e-05
1	12.29	3.58367656e+00	1.90767002e-05
1	12.29	3.64812373e+00	1.66610514e-05
1	12.29	3.71372989e+00	1.44630844e-05
1	12.29	3.78051589e+00	1.24333602e-05
1	12.29	3.84850293e+00	1.05458912e-05
1	12.29	3.91771261e+00	8.80013203e-06
1	12.29	3.98816694e+00	7.21153380e-06
1	12.29	4.05988828e+00	5.86106649e-06
1	12.29	4.13289942e+00	4.76944798e-06
1	12.29	4.20722356e+00	3.86301176e-06
1	12.29	4.28288431e+00	3.08597414e-06
1	12.29	4.35990571e+00	2.40507806e-06
1	12.29	4.43831223e+00	1.80734292e-06
1	12.29	4.51812877e+00	1.28710401e-06
1	12.29	4.59938070e+00	8.49349494e-07
1	12.29	4.68209382e+00	5.31922633e-07
1	12.29	4.76629442e+00	3.27561149e-07
1	12.29	4.85200924e+00	2.01471517e-07
1	12.29	4.93926552e+00	1.23445536e-07
1	12.29	5.02809098e+00	7.52901601e-08
1	12.29	5.11851383e+00	4.57474511e-08
1	12.29	5.21056280e+00	2.76805312e-08
1	12.29	5.30426714e+00	1.66804542e-08
1	12.29	5.39965661e+00	1.00104261e-08
1	12.29	5.49676153e+00	5.98274037e-09
1	12.29	5.59561273e+00	3.56079762e-09
1	12.29	5.69624163e+00	2.11051262e-09
1	12.29	5.79868019e+00	1.24571130e-09
1	12.29	5.90296096e+00	7.32201628e-10
1	12.29	6.00911706e+00	4.28570728e-10
1	12.29	6.11718223e+00	2.49796861e-10
1	12.29	6.22719079e+00	1.44983064e-10
1	12.29	6.33917769e+00	8.37925335e-11
1	12.29	6.45317852e+00	4.82215845e-11
1	12.29	6.56922948e+00	2.76321232e-11
1	12.29	6.68736745e+00	1.57655851e-11
1	12.29	6.80762996e+00	8.95598046e-12
1	12.29	6.93005521e+00	5.06529942e-12
1	12.29	7.05468210e+00	2.85210353e-12
1	12.29	7.18155022e+00	1.59871247e-12
1	12.29	7.31069988e+00	8.92061143e-13
1	12.29	7.44217211e+00	4.95461592e-13
1	12.29	7.57600867e+00	2.73896321e-13
1	12.29	7.71225209e+00	1.50692264e-13
1	12.29	7.85094564e+00	8.25068903e-14
1	12.29	7.99213340e+00	4.49519371e-14
1	12.29	8.13586021e+00	2.43684961e-14
1	12.29	8.28217174e+00	1.31429663e-14
1	12.29	8.43111446e+00	7.05186437e-15
1	12.29	8.58273571e+00	3.76375652e-15
1	12.29	8.73708363e+00	1.99805325e-15
1	12.29	8.89420728e+00	1.05492501e-15
1	12.29	9.05415657e+00	5.53893689e-16
1	12.29	9.21698231e+00	2.89190030e-16
1	12.29	9.38273624e+00	1.50125573e-16
1	12.29	9.55147100e+00	7.74825051e-17
1	12.29	9.72324022e+00	3.97552280e-17
1	12.29	9.89809845e+00	2.02764264e-17
1	12.29	1.00761012e+01	1.02792423e-17
1	12.29	1.02573052e+01	5.17929083e-18
1	12.29	1.04417678e+01	2.59350482e-18
1	12.29	1.06295477e+01	1.29056686e-18
1	12.29	1.08207045e+01	6.38147081e-19
1	12.29	1.10152990e+01	3.13529964e-19
1	12.29	1.12133931e+01	1.53047939e-19
1	12.29	1.14150495e+01	0.00000000e+00
1	12.29	1.16203324e+01	0.00000000e+00
1	12.29	1.18293071e+01	0.00000000e+00
1	12.29	1.20420399e+01	0.00000000e+00
1	12.29	1.22585983e+01	0.00000000e+00
1	12.29	1.24790512e+01	0.00000000e+00
1	12.29	1.27034687e+01	0.00000000e+00
1	12.29	1.29319220e+01	0.00000000e+00
1	12.29	1.31644836e+01	0.00000000e+00
1	12.29	1.34012276e+01	0.00000000e+00
1	12.29	1.36422290e+01	0.00000000e+00
1	12.29	1.38875645e+01	0.00000000e+00
1	12.29	1.41373120e+01	0.00000000e+00
1	12.29	1.43915509e+01	0.00000000e+00
1	12.29	1.46503618e+01	0.00000000e+00
1	12.29	1.49138271e+01	0.00000000e+00
1	12.29	1.51820305e+01	0.00000000e+00
1	12.29	1.54550570e+01	0.00000000e+00
1	12.29	1.57329936e+01	0.00000000e+00
1	12.29	1.60159284e+01	0.00000000e+00
1	12.29	1.63039515e+01	0.00000000e+00
1	12.29	1.65971541e+01	0.00000000e+00
1	12.29	1.68956296e+01	0.00000000e+00
1	12.29	1.71994728e+01	0.00000000e+00
1	12.29	1.75087801e+01	0.00000000e+00
1	12.29	1.78236499e+01	0.00000000e+00
1	12.29	1.81441821e+01	0.00000000e+00
1	12.29	1.84704786e+01	0.00000000e+00
1	12.29	1.88026431e+01	0.00000000e+00
1	12.29	1.91407811e+01	0.00000000e+00
1	12.29	1.94850000e+01	0.00000000e+00
1	12.29	1.98354092e+01	0.00000000e+00
1	12.29	2.01921200e+01	0.00000000e+00
1	12.29	2.05552457e+01	0.00000000e+00
1	12.29	2.09249017e+01	0.00000000e+00
1	12.29	2.13012054e+01	0.00000000e+00
1	12.29	2.16842764e+01	0.00000000e+00
1	12.29	2.20742363e+01	0.00000000e+00
1	12.29	2.24712091e+01	0.00000000e+00
1	12.29	2.28753209e+01	0.00000000e+00
1	12.29	2.32867000e+01	0.00000000e+00
1	12.29	2.37054772e+01	0.00000000e+00
1	12.29	2.41317855e+01	0.00000000e+00
1	12.29	2.45657603e+01	0.00000000e+00
1	12.29	2.50075395e+01	0.00000000e+00
1	12.29	2.54572635e+01	0.00000000e+00
1	12.29	2.59150750e+01	0.00000000e+00
1	12.29	2.63811197e+01	0.00000000e+00
1	12.29	2.68555455e+01	0.00000000e+00
1	12.29	2.73385031e+01	0.00000000e+00
1	12.29	2.78301461e+01	0.00000000e+00
1	12.29	2.83306305e+01	0.00000000e+00
1	12.29	2.88401154e+01	0.00000000e+00
1	12.29	2.93587626e+01	0.00000000e+00
1	12.29	2.98867369e+01	0.00000000e+00
1	12.29	3.04242061e+01	0.00000000e+00
1	12.29	3.09713409e+01	0.00000000e+00
1	12.29	3.15283151e+01	0.00000000e+00
1	12.29	3.20953056e+01	0.00000000e+00
1	12.29	3.26724927e+01	0.00000000e+00
1	12.29	3.32600596e+01	0.00000000e+00
1	12.29	3.38581930e+01	0.00000000e+00
1	12.29	3.44670830e+01	0.00000000e+00
1	12.29	3.50869230e+01	0.00000000e+00
1	12.29	3.57179100e+01	0.00000000e+00
1	12.29	3.63602442e+01	0.00000000e+00
1	12.29	3.70141300e+01	0.00000000e+00
1	12.29	3.76797749e+01	0.00000000e+00
1	12.29	3.83573904e+01	0.00000000e+00
1	12.29	3.90471919e+01	0.00000000e+00
1	12.29	3.97493984e+01	0.00000000e+00
1	12.29	4.04642331e+01	0.00000000e+00
1	12.29	4.11919231e+01	0.00000000e+00
1	12.29	4.19326995e+01	0.00000000e+00
1	12.29	4.26867977e+01	0.00000000e+00
1	12.29	4.34544572e+01	0.00000000e+00
1	12.29	4.42359219e+01	0.00000000e+00
1	12.29	4.50314402e+01	0.00000000e+00
1	12.29	4.58412647e+01	0.00000000e+00
1	12.29	4.66656526e+01	0.00000000e+00
1	12.29	4.75048660e+01	0.00000000e+00
1	12.29	4.83591715e+01	0.00000000e+00
1	12.29	4.92288403e+01	0.00000000e+00
1	12.29	5.01141489e+01	0.00000000e+00
1	12.29	5.10153785e+01	0.00000000e+00
1	12.29	5.19328153e+01	0.00000000e+00
1	12.29	5.28667509e+01	0.00000000e+00
1	12.29	5.38174820e+01	0.00000000e+00
1	12.29	5.47853105e+01	0.00000000e+00
1	12.29	5.57705441e+01	0.00000000e+00
1	12.29	5.67734956e+01	0.00000000e+00
1	12.29	5.77944838e+01	0.00000000e+00
1	12.29	5.88338329e+01	0.00000000e+00
1	12.29	5.98918732e+01	0.00000000e+00
1	12.29	6.09689408e+01	0.00000000e+00
1	12.29	6.20653779e+01	0.00000000e+00
1	12.29	6.31815328e+01	0.00000000e+00
1	12.29	6.43177601e+01	0.00000000e+00
1	12.29	6.54744208e+01	0.00000000e+00
1	12.29	6.66518823e+01	0.00000000e+00
1	12.29	6.78505188e+01	0.00000000e+00
1	12.29	6.90707110e+01	0.00000000e+00
1	12.29	7.03128465e+01	0.00000000e+00
1	12.29	7.15773200e+01	0.00000000e+00
1	12.29	7.28645333e+01	0.00000000e+00
1	12.29	7.41748952e+01	0.00000000e+00
1	12.29	7.55088220e+01	0.00000000e+00
1	12.29	7.68667375e+01	0.00000000e+00
1	12.29	7.82490732e+01	0.00000000e+00
1	12.29	7.96562682e+01	0.00000000e+00
1	12.29	8.10887695e+01	0.00000000e+00
1	12.29	8.25470322e+01	0.00000000e+00
1	12.29	8.40315196e+01	0.00000000e+00
1	12.29	8.55427034e+01	0.00000000e+00
1	12.29	8.70810636e+01	0.00000000e+00
1	12.29	8.86470890e+01	0.00000000e+00
1	12.29	9.02412770e+01	0.00000000e+00
1	12.29	9.18641342e+01	0.00000000e+00
1	12.29	9.35161760e+01	0.00000000e+00
1	12.29	9.51979275e+01	0.00000000e+00
1	12.29	9.69099227e+01	0.00000000e+00
1	12.29	9.86527057e+01	0.00000000e+00
1	12.29	1.00426830e+02	0.00000000e+00
1	12.29	1.02232860e+02	0.00000000e+00
1	12.29	1.04071368e+02	0.00000000e+00
1	12.29	1.05942939e+02	0.00000000e+00
1	12.29	1.07848167e+02	0.00000000e+00
1	12.29	1.09787659e+02	0.00000000e+00
1	12.29	1.11762029e+02	0.00000000e+00
1	12.29	1.13771905e+02	0.00000000e+00
1	12.29	1.15817926e+02	0.00000000e+00
1	12.29	1.17900742e+02	0.00000000e+00
1	12.29	1.20021014e+02	0.00000000e+00
1	12.29	1.22179416e+02	0.00000000e+00
1	12.29	1.24376634e+02	0.00000000e+00
1	12.29	1.26613366e+02	0.00000000e+00
1	12.29	1.28890322e+02	0.00000000e+00
1	12.29	1.31208225e+02	0.00000000e+00
1	12.29	1.33567813e+02	0.00000000e+00
1	12.29	1.35969834e+02	0.00000000e+00
1	12.29	1.38415053e+02	0.00000000e+00
1	12.29	1.40904245e+02	0.00000000e+00
1	12.29	1.43438201e+02	0.00000000e+00
1	12.29	1.46017727e+02	0.00000000e+00
1	12.29	1.48643642e+02	0.00000000e+00
1	12.29	1.51316780e+02	0.00000000e+00
1	12.29	1.54037990e+02	0.00000000e+00
1	12.29	1.56808138e+02	0.00000000e+00
1	12.29	1.59628103e+02	0.00000000e+00
1	12.29	1.62498780e+02	0.00000000e+00
1	12.29	1.65421083e+02	0.00000000e+00
1	12.29	1.68395939e+02	0.00000000e+00
1	12.29	1.71424293e+02	0.00000000e+00
1	12.29	1.74507108e+02	0.00000000e+00
1	12.29	1.77645362e+02	0.00000000e+00
1	12.29	1.80840054e+02	0.00000000e+00
1	12.29	1.84092197e+02	0.00000000e+00
1	12.29	1.87402826e+02	0.00000000e+00
1	12.29	1.90772991e+02	0.00000000e+00
1	12.29	1.94203764e+02	0.00000000e+00
1	12.29	1.97696234e+02	0.00000000e+00
1	12.29	2.01251511e+02	0.00000000e+00
1	12.29	2.04870725e+02	0.00000000e+00
1	12.29	2.08555025e+02	0.00000000e+00
1	12.29	2.12305581e+02	0.00000000e+00
1	12.29	2.16123586e+02	0.00000000e+00
1	12.29	2.20010252e+02	0.00000000e+00
1	12.29	2.23966814e+02	0.00000000e+00
1	12.29	2.27994529e+02	0.00000000e+00
1	12.29	2.32094677e+02	0.00000000e+00
1	12.29	2.36268560e+02	0.00000000e+00
1	12.29	2.40517504e+02	0.00000000e+00
1	12.29	2.44842859e+02	0.00000000e+00
1	12.29	2.49245999e+02	0.00000000e+00
1	12.29	2.53728323e+02	0.00000000e+00
1	12.29	2.58291255e+02	0.00000000e+00
1	12.29	2.62936245e+02	0.00000000e+00
1	12.29	2.67664768e+02	0.00000000e+00
1	12.29	2.72478327e+02	0.00000000e+00
1	12.29	2.77378450e+02	0.00000000e+00
1	12.29	2.82366696e+02	0.00000000e+00
1	12.29	2.87444647e+02	0.00000000e+00
1	12.29	2.92613918e+02	0.00000000e+00
1	12.29	2.97876150e+02	0.00000000e+00
1	12.29	3.03233017e+02	0.00000000e+00
1	12.29	3.08686218e+02	0.00000000e+00
1	12.29	3.14237488e+02	0.00000000e+00
1	12.29	3.19888588e+02	0.00000000e+00
1	12.29	3.25641316e+02	0.00000000e+00
1	12.29	3.31497498e+02	0.00000000e+00
1	12.29	3.37458995e+02	0.00000000e+00
1	12.29	3.43527701e+02	0.00000000e+00
1	12.29	3.49705543e+02	0.00000000e+00
1	12.29	3.55994485e+02	0.00000000e+00
1	12.29	3.62396524e+02	0.00000000e+00
1	12.29	3.68913695e+02	0.00000000e+00
1	12.29	3.75548067e+02	0.00000000e+00
1	12.29	3.82301749e+02	0.00000000e+00
1	12.29	3.89176886e+02	0.00000000e+00
1	12.29	3.96175662e+02	0.00000000e+00
1	12.29	4.03300301e+02	0.00000000e+00
1	12.29	4.10553066e+02	0.00000000e+00
1	12.29	4.17936262e+02	0.00000000e+00
1	12.29	4.25452233e+02	0.00000000e+00
1	12.29	4.33103368e+02	0.00000000e+00
1	12.29	4.40892098e+02	0.00000000e+00
1	12.29	4.48820896e+02	0.00000000e+00
1	12.29	4.56892282e+02	0.00000000e+00
1	12.29	4.65108821e+02	0.00000000e+00
1	12.29	4.73473122e+02	0.00000000e+00
1	12.29	4.81987842e+02	0.00000000e+00
1	12.29	4.90655687e+02	0.00000000e+00
1	12.29	4.99479411e+02	0.00000000e+00
1	12.29	5.08461817e+02	0.00000000e+00
1	12.29	5.17605757e+02	0.00000000e+00
1	12.29	5.26914139e+02	0.00000000e+00
1	12.29	5.36389918e+02	0.00000000e+00
1	12.29	5.46036104e+02	0.00000000e+00
1	12.29	5.55855764e+02	0.00000000e+00
1	12.29	5.65852015e+02	0.00000000e+00
1	12.29	5.76028035e+02	0.00000000e+00
1	12.29	5.86387055e+02	0.00000000e+00
1	12.29	5.96932368e+02	0.00000000e+00
1	12.29	6.07667322e+02	0.00000000e+00
1	12.29	6.18595328e+02	0.00000000e+00
1	12.29	6.29719859e+02	0.00000000e+00
1	12.29	6.41044448e+02	0.00000000e+00
1	12.29	6.52572693e+02	0.00000000e+00
1	12.29	6.64308257e+02	0.00000000e+00
1	12.29	6.76254868e+02	0.00000000e+00
1	12.29	6.88416321e+02	0.00000000e+00
1	12.29	7.00796480e+02	0.00000000e+00
1	12.29	7.13399278e+02	0.00000000e+00
1	12.29	7.26228719e+02	0.00000000e+00
1	12.29	7.39288879e+02	0.00000000e+00
1	12.29	7.52583906e+02	0.00000000e+00
1	12.29	7.66118025e+02	0.00000000e+00
1	12.29	7.79895536e+02	0.00000000e+00
1	12.29	7.93920814e+02	0.00000000e+00
1	12.29	8.08198317e+02	0.00000000e+00
1	12.29	8.22732580e+02	0.00000000e+00
1	12.29	8.37528220e+02	0.00000000e+00
1	12.29	8.52589938e+02	0.00000000e+00
1	12.29	8.67922519e+02	0.00000000e+00
1	12.29	8.83530834e+02	0.00000000e+00
1	12.29	8.99419842e+02	0.00000000e+00
1	12.29	9.15594590e+02	0.00000000e+00
1	12.29	9.32060218e+02	0.00000000e+00
1	12.29	9.48821955e+02	0.00000000e+00
1	12.29	9.65885128e+02	0.00000000e+00
1	12.29	9.83255157e+02	0.00000000e+00
1	12.29	1.00093756e+03	0.00000000e+00
1	25.2	1.37331724e-01	5.96949306e-06
1	25.2	1.39801434e-01	6.29029567e-06
1	25.2	1.42315558e-01	6.62816370e-06
1	25.2	1.44874895e-01	6.98399078e-06
1	25.2	1.47480258e-01	7.35871616e-06
1	25.2	1.50132474e-01	7.75332698e-06
1	25.2	1.52832387e-01	8.16886057e-06
1	25.2	1.55580853e-01	8.60640692e-06
1	25.2	1.58378747e-01	9.06711122e-06
1	25.2	1.61226957e-01	9.55217654e-06
1	25.2	1.64126387e-01	1.00628666e-05
1	25.2	1.67077960e-01	1.06005086e-05
1	25.2	1.70082612e-01	1.11664965e-05
1	25.2	1.73141299e-01	1.17622938e-05
1	25.2	1.76254991e-01	1.23894373e-05
1	25.2	1.79424679e-01	1.30495402e-05
1	25.2	1.82651369e-01	1.37442956e-05
1	25.2	1.85936087e-01	1.44754806e-05
1	25.2	1.89279875e-01	1.52449600e-05
1	25.2	1.92683796e-01	1.60546903e-05
1	25.2	1.96148932e-01	1.69067239e-05
1	25.2	1.99676383e-01	1.78032133e-05
1	25.2	2.03267270e-01	1.87462708e-05
1	25.2	2.06922734e-01	1.97380053e-05
1	25.2	2.10643936e-01	2.07808161e-05
1	25.2	2.14432059e-01	2.18772092e-05
1	25.2	2.18288306e-01	2.30298028e-05
1	25.2	2.22213901e-01	2.42413309e-05
1	25.2	2.26210092e-01	2.55146478e-05
1	25.2	2.30278150e-01	2.68527318e-05
1	25.2	2.34419365e-01	2.82586896e-05
1	25.2	2.38635054e-01	2.97357601e-05
1	25.2	2.42926555e-01	3.12873189e-05
1	25.2	2.47295234e-01	3.29168824e-05
1	25.2	2.51742476e-01	3.46281118e-05
1	25.2	2.56269696e-01	3.64248172e-05
1	25.2	2.60878331e-01	3.83109611e-05
1	25.2	2.65569845e-01	4.02906629e-05
1	25.2	2.70345730e-01	4.23682022e-05
1	25.2	2.75207502e-01	4.45480226e-05
1	25.2	2.80156706e-01	4.68347352e-05
1	25.2	2.85194914e-01	4.92331217e-05
1	25.2	2.90323726e-01	5.17481371e-05
1	25.2	2.95544773e-01	5.43849128e-05
1	25.2	3.00859713e-01	5.71487585e-05
1	25.2	3.06270234e-01	6.00451641e-05
1	25.2	3.11778056e-01	6.30798009e-05
1	25.2	3.17384927e-01	6.62585224e-05
1	25.2	3.23092630e-01	6.95873580e-05
1	25.2	3.28902978e-01	7.30725121e-05
1	25.2	3.34817816e-01	7.67203645e-05
1	25.2	3.40839024e-01	8.05374675e-05
1	25.2	3.46968515e-01	8.45305413e-05
1	25.2	3.53208235e-01	8.87064681e-05
1	25.2	3.59560168e-01	9.30722851e-05
1	25.2	3.66026331e-01	9.76351754e-05
1	25.2	3.72608778e-01	1.02402458e-04
1	25.2	3.79309601e-01	1.07381581e-04
1	25.2	3.86130928e-01	1.12580105e-04
1	25.2	3.93074927e-01	1.18005685e-04
1	25.2	4.00143804e-01	1.23666052e-04
1	25.2	4.07339804e-01	1.29568991e-04
1	25.2	4.14665214e-01	1.35722313e-04
1	25.2	4.22122360e-01	1.42133768e-04
1	25.2	4.29713613e-01	1.48810603e-04
1	25.2	4.37441382e-01	1.55759609e-04
1	25.2	4.45308125e-01	1.62987157e-04
1	25.2	4.53316339e-01	1.70499090e-04
1	25.2	4.61468569e-01	1.78300584e-04
1	25.2	4.69767406e-01	1.86396631e-04
1	25.2	4.78215484e-01	1.94793688e-04
1	25.2	4.86815489e-01	2.03498632e-04
1	25.2	4.95570152e-01	2.12518441e-04
1	25.2	5.04482256e-01	2.21860247e-04
1	25.2	5.13554630e-01	2.31531331e-04
1	25.2	5.22790158e-01	2.41538995e-04
1	25.2	5.32191773e-01	2.51890777e-04
1	25.2	5.41762462e-01	2.62594595e-04
1	25.2	5.51505266e-01	2.73658710e-04
1	25.2	5.61423281e-01	2.85090032e-04
1	25.2	5.71519656e-01	2.96894218e-04
