# E  dN/dE  [GeV  ph/GeV]
1.988014e-07 0.000000e+00
2.230588e-07 0.000000e+00
2.502761e-07 0.000000e+00
2.808144e-07 0.000000e+00
3.150789e-07 0.000000e+00
3.535244e-07 0.000000e+00
3.966609e-07 0.000000e+00
4.450608e-07 0.000000e+00
4.993665e-07 0.000000e+00
5.602984e-07 0.000000e+00
6.286651e-07 0.000000e+00
7.053739e-07 0.000000e+00
7.914425e-07 0.000000e+00
8.880131e-07 0.000000e+00
9.963671e-07 0.000000e+00
1.117942e-06 0.000000e+00
1.254352e-06 0.000000e+00
1.407406e-06 0.000000e+00
1.579135e-06 0.000000e+00
1.771819e-06 0.000000e+00
1.988014e-06 0.000000e+00
2.230588e-06 0.000000e+00
2.502761e-06 0.000000e+00
2.808144e-06 0.000000e+00
3.150789e-06 0.000000e+00
3.535244e-06 0.000000e+00
3.966609e-06 0.000000e+00
4.450608e-06 0.000000e+00
4.993665e-06 0.000000e+00
5.602984e-06 0.000000e+00
6.286651e-06 0.000000e+00
7.053739e-06 0.000000e+00
7.914425e-06 0.000000e+00
8.880131e-06 0.000000e+00
9.963671e-06 0.000000e+00
1.117942e-05 0.000000e+00
1.254352e-05 0.000000e+00
1.407406e-05 0.000000e+00
1.579135e-05 0.000000e+00
1.771819e-05 0.000000e+00
1.988014e-05 0.000000e+00
2.230588e-05 0.000000e+00
2.502761e-05 0.000000e+00
2.808144e-05 3.091399e+00
3.150789e-05 2.755212e+00
3.535244e-05 0.000000e+00
3.966609e-05 0.000000e+00
4.450608e-05 0.000000e+00
4.993665e-05 1.738422e+00
5.602984e-05 0.000000e+00
6.286651e-05 0.000000e+00
7.053739e-05 0.000000e+00
7.914425e-05 0.000000e+00
8.880131e-05 0.000000e+00
9.963671e-05 0.000000e+00
1.117942e-04 0.000000e+00
1.254352e-04 0.000000e+00
1.407406e-04 6.168152e-01
1.579135e-04 0.000000e+00
1.771819e-04 0.000000e+00
1.988014e-04 0.000000e+00
2.230588e-04 0.000000e+00
2.502761e-04 0.000000e+00
2.808144e-04 0.000000e+00
3.150789e-04 0.000000e+00
3.535244e-04 2.455586e-01
3.966609e-04 2.188543e-01
4.450608e-04 0.000000e+00
4.993665e-04 0.000000e+00
5.602984e-04 3.098740e-01
6.286651e-04 9.666141e-01
7.053739e-04 6.153541e-01
7.914425e-04 8.774959e-01
8.880131e-04 1.173104e+00
9.963671e-04 1.045530e+00
1.117942e-03 1.475396e+00
1.254352e-03 1.591780e+00
1.407406e-03 2.590624e+00
1.579135e-03 2.858633e+00
1.771819e-03 3.772644e+00
1.988014e-03 4.672388e+00
2.230588e-03 5.448577e+00
2.502761e-03 6.520981e+00
2.808144e-03 7.357530e+00
3.150789e-03 8.954441e+00
3.535244e-03 1.146759e+01
3.966609e-03 1.243092e+01
4.450608e-03 1.351725e+01
4.993665e-03 1.696699e+01
5.602984e-03 1.863892e+01
6.286651e-03 2.078220e+01
7.053739e-03 2.295271e+01
7.914425e-03 2.477829e+01
8.880131e-03 2.889745e+01
9.963671e-03 3.072115e+01
1.117942e-02 3.412048e+01
1.254352e-02 3.599498e+01
1.407406e-02 3.969206e+01
1.579135e-02 4.275856e+01
1.771819e-02 4.494836e+01
1.988014e-02 4.819109e+01
2.230588e-02 5.036432e+01
2.502761e-02 5.341308e+01
2.808144e-02 5.657570e+01
3.150789e-02 5.827274e+01
3.535244e-02 6.012502e+01
3.966609e-02 6.240849e+01
4.450608e-02 6.405967e+01
4.993665e-02 6.458931e+01
5.602984e-02 6.552595e+01
6.286651e-02 6.623516e+01
7.053739e-02 6.645332e+01
7.914425e-02 6.644179e+01
8.880131e-02 6.533307e+01
9.963671e-02 6.453096e+01
1.117942e-01 6.348087e+01
1.254352e-01 6.195068e+01
1.407406e-01 5.987796e+01
1.579135e-01 5.760916e+01
1.771819e-01 5.521926e+01
1.988014e-01 5.260061e+01
2.230588e-01 5.011368e+01
2.502761e-01 4.689418e+01
2.808144e-01 4.411829e+01
3.150789e-01 4.103090e+01
3.535244e-01 3.794985e+01
3.966609e-01 3.504470e+01
4.450608e-01 3.213185e+01
4.993665e-01 2.906015e+01
5.602984e-01 2.630845e+01
6.286651e-01 2.360679e+01
7.053739e-01 2.097274e+01
7.914425e-01 1.849498e+01
8.880131e-01 1.632227e+01
9.963671e-01 1.407396e+01
1.117942e+00 1.218592e+01
1.254352e+00 1.038062e+01
1.407406e+00 8.864499e+00
1.579135e+00 7.476480e+00
1.771819e+00 6.288018e+00
1.988014e+00 5.250323e+00
2.230588e+00 4.409378e+00
2.502761e+00 3.644951e+00
2.808144e+00 2.990527e+00
3.150789e+00 2.436958e+00
3.535244e+00 1.964002e+00
3.966609e+00 1.580610e+00
4.450608e+00 1.255290e+00
4.993665e+00 9.830774e-01
5.602984e+00 7.699129e-01
6.286651e+00 5.894551e-01
7.053739e+00 4.489624e-01
7.914425e+00 3.401393e-01
8.880131e+00 2.498613e-01
9.963671e+00 1.820616e-01
1.117942e+01 1.329177e-01
1.254352e+01 9.284920e-02
1.407406e+01 6.440785e-02
1.579135e+01 4.376458e-02
1.771819e+01 2.922084e-02
1.988014e+01 1.908692e-02
2.230588e+01 1.240330e-02
2.502761e+01 7.828646e-03
2.808144e+01 4.609276e-03
3.150789e+01 2.771744e-03
3.535244e+01 1.642787e-03
3.966609e+01 9.454506e-04
4.450608e+01 4.993385e-04
