L_kpc	mDM_GeV	R_GV	flux
1	70.93	1.92044744e+00	1.49430438e-10
1	70.93	1.95498387e+00	1.97510381e-10
1	70.93	1.99014139e+00	2.48215514e-10
1	70.93	2.02593117e+00	3.00373175e-10
1	70.93	2.06236458e+00	3.51679418e-10
1	70.93	2.09945318e+00	4.00384963e-10
1	70.93	2.13720877e+00	4.43849903e-10
1	70.93	2.17564334e+00	4.78999931e-10
1	70.93	2.21476910e+00	5.01111446e-10
1	70.93	2.25459848e+00	5.01219249e-10
1	70.93	2.29514413e+00	4.77846506e-10
1	70.93	2.33641893e+00	4.37856141e-10
1	70.93	2.37843600e+00	3.88287606e-10
1	70.93	2.42120869e+00	3.33523465e-10
1	70.93	2.46475058e+00	2.76115193e-10
1	70.93	2.50907551e+00	2.18631434e-10
1	70.93	2.55419756e+00	1.63792193e-10
1	70.93	2.60013106e+00	1.12787104e-10
1	70.93	2.64689061e+00	7.15625211e-11
1	70.93	2.69449106e+00	4.36440674e-11
1	70.93	2.74294753e+00	2.66306856e-11
1	70.93	2.79227542e+00	1.63556212e-11
1	70.93	2.84249041e+00	1.00652986e-11
1	70.93	2.89360843e+00	6.21514141e-12
1	70.93	2.94564574e+00	3.85090571e-12
1	70.93	2.99861886e+00	2.39383079e-12
1	70.93	3.05254463e+00	1.49314284e-12
1	70.93	3.10744017e+00	9.34505840e-13
1	70.93	3.16332293e+00	5.86865482e-13
1	70.93	3.22021066e+00	3.69800446e-13
1	70.93	3.27812143e+00	2.33804341e-13
1	70.93	3.33707365e+00	1.48308256e-13
1	70.93	3.39708603e+00	9.43753284e-14
1	70.93	3.45817764e+00	6.02365281e-14
1	70.93	3.52036790e+00	3.85536786e-14
1	70.93	3.58367656e+00	2.47362377e-14
1	70.93	3.64812373e+00	1.59029280e-14
1	70.93	3.71372989e+00	1.02391493e-14
1	70.93	3.78051589e+00	6.59812908e-15
1	70.93	3.84850293e+00	4.25253582e-15
1	70.93	3.91771261e+00	2.73928977e-15
1	70.93	3.98816694e+00	1.76236506e-15
1	70.93	4.05988828e+00	1.13176587e-15
1	70.93	4.13289942e+00	7.25096049e-16
1	70.93	4.20722356e+00	4.63266350e-16
1	70.93	4.28288431e+00	2.95066113e-16
1	70.93	4.35990571e+00	1.87305921e-16
1	70.93	4.43831223e+00	1.18479657e-16
1	70.93	4.51812877e+00	7.46676528e-17
1	70.93	4.59938070e+00	4.68779163e-17
1	70.93	4.68209382e+00	2.93164775e-17
1	70.93	4.76629442e+00	1.82612423e-17
1	70.93	4.85200924e+00	1.13291074e-17
1	70.93	4.93926552e+00	6.99974970e-18
1	70.93	5.02809098e+00	4.30692199e-18
1	70.93	5.11851383e+00	2.63892023e-18
1	70.93	5.21056280e+00	1.61004378e-18
1	70.93	5.30426714e+00	9.78089676e-19
1	70.93	5.39965661e+00	5.91597609e-19
1	70.93	5.49676153e+00	3.56252367e-19
1	70.93	5.59561273e+00	2.13574415e-19
1	70.93	5.69624163e+00	1.27460891e-19
1	70.93	5.79868019e+00	7.57210703e-20
1	70.93	5.90296096e+00	4.47758797e-20
1	70.93	6.00911706e+00	2.63532627e-20
1	70.93	6.11718223e+00	1.54369916e-20
1	70.93	6.22719079e+00	8.99920167e-21
1	70.93	6.33917769e+00	5.22075527e-21
1	70.93	6.45317852e+00	3.01387854e-21
1	70.93	6.56922948e+00	1.73123621e-21
1	70.93	6.68736745e+00	9.89464782e-22
1	70.93	6.80762996e+00	5.62643457e-22
1	70.93	6.93005521e+00	3.18295807e-22
1	70.93	7.05468210e+00	1.79130607e-22
1	70.93	7.18155022e+00	1.00282989e-22
1	70.93	7.31069988e+00	5.58450877e-23
1	70.93	7.44217211e+00	3.09336752e-23
1	70.93	7.57600867e+00	1.70444606e-23
1	70.93	7.71225209e+00	9.34413461e-24
1	70.93	7.85094564e+00	5.10040044e-24
1	70.93	7.99213340e+00	2.77892155e-24
1	70.93	8.13586021e+00	1.52227175e-24
1	70.93	8.28217174e+00	8.57208218e-25
1	70.93	8.43111446e+00	5.26825616e-25
1	70.93	8.58273571e+00	3.95723595e-25
1	70.93	8.73708363e+00	4.04864308e-25
1	70.93	8.89420728e+00	5.41291380e-25
1	70.93	9.05415657e+00	8.40058060e-25
1	70.93	9.21698231e+00	1.38456523e-24
1	70.93	9.38273624e+00	2.33293486e-24
1	70.93	9.55147100e+00	3.97165123e-24
1	70.93	9.72324022e+00	6.80203874e-24
1	70.93	9.89809845e+00	1.17066884e-23
1	70.93	1.00761012e+01	2.02389439e-23
1	70.93	1.02573052e+01	3.51444351e-23
1	70.93	1.04417678e+01	6.12966757e-23
1	70.93	1.06295477e+01	1.07382204e-22
1	70.93	1.08207045e+01	1.88952521e-22
1	70.93	1.10152990e+01	3.33971490e-22
1	70.93	1.12133931e+01	5.92947045e-22
1	70.93	1.14150495e+01	1.05751797e-21
1	70.93	1.16203324e+01	1.89470965e-21
1	70.93	1.18293071e+01	3.41036394e-21
1	70.93	1.20420399e+01	6.16715366e-21
1	70.93	1.22585983e+01	1.12052422e-20
1	70.93	1.24790512e+01	2.04569664e-20
1	70.93	1.27034687e+01	3.75301120e-20
1	70.93	1.29319220e+01	6.91948168e-20
1	70.93	1.31644836e+01	1.28221597e-19
1	70.93	1.34012276e+01	2.38831102e-19
1	70.93	1.36422290e+01	4.47226166e-19
1	70.93	1.38875645e+01	8.42070073e-19
1	70.93	1.41373120e+01	1.59453211e-18
1	70.93	1.43915509e+01	3.03708630e-18
1	70.93	1.46503618e+01	5.81958609e-18
1	70.93	1.49138271e+01	1.12204750e-17
1	70.93	1.51820305e+01	2.17715178e-17
1	70.93	1.54550570e+01	4.25204787e-17
1	70.93	1.57329936e+01	8.36008550e-17
1	70.93	1.60159284e+01	1.65499088e-16
1	70.93	1.63039515e+01	3.29922814e-16
1	70.93	1.65971541e+01	6.62398053e-16
1	70.93	1.68956296e+01	1.33961461e-15
1	70.93	1.71994728e+01	2.72865656e-15
1	70.93	1.75087801e+01	5.60195728e-15
1	70.93	1.78236499e+01	1.15771348e-14
1	70.93	1.81441821e+01	2.41137949e-14
1	70.93	1.84704786e+01	5.08290741e-14
1	70.93	1.88026431e+01	1.06023077e-13
1	70.93	1.91407811e+01	2.32147766e-13
1	70.93	1.94850000e+01	4.93142615e-13
1	70.93	1.98354092e+01	8.56526852e-13
1	70.93	2.01921200e+01	1.22507470e-12
1	70.93	2.05552457e+01	1.57707638e-12
1	70.93	2.09249017e+01	1.89661003e-12
1	70.93	2.13012054e+01	2.12967742e-12
1	70.93	2.16842764e+01	2.18352008e-12
1	70.93	2.20742363e+01	1.98953067e-12
1	70.93	2.24712091e+01	1.65304167e-12
1	70.93	2.28753209e+01	1.27268967e-12
1	70.93	2.32867000e+01	9.19683486e-13
1	70.93	2.37054772e+01	5.82813551e-13
1	70.93	2.41317855e+01	2.76689454e-13
1	70.93	2.45657603e+01	9.65447160e-14
1	70.93	2.50075395e+01	3.30738831e-14
1	70.93	2.54572635e+01	1.18371589e-14
1	70.93	2.59150750e+01	4.08839066e-15
1	70.93	2.63811197e+01	1.41604049e-15
1	70.93	2.68555455e+01	4.86810076e-16
1	70.93	2.73385031e+01	1.66094502e-16
1	70.93	2.78301461e+01	5.63381082e-17
1	70.93	2.83306305e+01	1.89760005e-17
1	70.93	2.88401154e+01	6.34850386e-18
1	70.93	2.93587626e+01	2.10904761e-18
1	70.93	2.98867369e+01	6.95572679e-19
1	70.93	3.04242061e+01	2.27678957e-19
1	70.93	3.09713409e+01	7.39410160e-20
1	70.93	3.15283151e+01	2.38167607e-20
1	70.93	3.20953056e+01	7.60609370e-21
1	70.93	3.26724927e+01	2.40752261e-21
1	70.93	3.32600596e+01	7.55026240e-22
1	70.93	3.38581930e+01	2.34529896e-22
1	70.93	3.44670830e+01	7.21358390e-23
1	70.93	3.50869230e+01	2.19636811e-23
1	70.93	3.57179100e+01	6.61846919e-24
1	70.93	3.63602442e+01	1.97341374e-24
1	70.93	3.70141300e+01	5.82114996e-25
1	70.93	3.76797749e+01	1.69848861e-25
1	70.93	3.83573904e+01	4.90143492e-26
1	70.93	3.90471919e+01	1.39876016e-26
1	70.93	3.97493984e+01	3.94714678e-27
1	70.93	4.04642331e+01	1.10131301e-27
1	70.93	4.11919231e+01	3.03807902e-28
1	70.93	4.19326995e+01	8.28564686e-29
1	70.93	4.26867977e+01	2.23395843e-29
1	70.93	4.34544572e+01	5.95429817e-30
1	70.93	4.42359219e+01	1.56884850e-30
1	70.93	4.50314402e+01	4.08617109e-31
1	70.93	4.58412647e+01	1.05203194e-31
1	70.93	4.66656526e+01	2.67738611e-32
1	70.93	4.75048660e+01	6.73529223e-33
1	70.93	4.83591715e+01	1.67478633e-33
1	70.93	4.92288403e+01	4.11636948e-34
1	70.93	5.01141489e+01	1.00003639e-34
1	70.93	5.10153785e+01	2.40136526e-35
1	70.93	5.19328153e+01	5.69948852e-36
1	70.93	5.28667509e+01	1.33703495e-36
1	70.93	5.38174820e+01	3.10007683e-37
1	70.93	5.47853105e+01	7.10424880e-38
1	70.93	5.57705441e+01	1.60906134e-38
1	70.93	5.67734956e+01	3.60186973e-39
1	70.93	5.77944838e+01	7.96849115e-40
1	70.93	5.88338329e+01	1.74224040e-40
1	70.93	5.98918732e+01	3.76456363e-41
1	70.93	6.09689408e+01	8.03870240e-42
1	70.93	6.20653779e+01	1.69633519e-42
1	70.93	6.31815328e+01	3.53737395e-43
1	70.93	6.43177601e+01	7.28924460e-44
1	70.93	6.54744208e+01	1.48424148e-44
1	70.93	6.66518823e+01	2.98630975e-45
1	70.93	6.78505188e+01	5.93691303e-46
1	70.93	6.90707110e+01	0.00000000e+00
1	70.93	7.03128465e+01	0.00000000e+00
1	70.93	7.15773200e+01	0.00000000e+00
1	70.93	7.28645333e+01	0.00000000e+00
1	70.93	7.41748952e+01	0.00000000e+00
1	70.93	7.55088220e+01	0.00000000e+00
1	70.93	7.68667375e+01	0.00000000e+00
1	70.93	7.82490732e+01	0.00000000e+00
1	70.93	7.96562682e+01	0.00000000e+00
1	70.93	8.10887695e+01	0.00000000e+00
1	70.93	8.25470322e+01	0.00000000e+00
1	70.93	8.40315196e+01	0.00000000e+00
1	70.93	8.55427034e+01	0.00000000e+00
1	70.93	8.70810636e+01	0.00000000e+00
1	70.93	8.86470890e+01	0.00000000e+00
1	70.93	9.02412770e+01	0.00000000e+00
1	70.93	9.18641342e+01	0.00000000e+00
1	70.93	9.35161760e+01	0.00000000e+00
1	70.93	9.51979275e+01	0.00000000e+00
1	70.93	9.69099227e+01	0.00000000e+00
1	70.93	9.86527057e+01	0.00000000e+00
1	70.93	1.00426830e+02	0.00000000e+00
1	70.93	1.02232860e+02	0.00000000e+00
1	70.93	1.04071368e+02	0.00000000e+00
1	70.93	1.05942939e+02	0.00000000e+00
1	70.93	1.07848167e+02	0.00000000e+00
1	70.93	1.09787659e+02	0.00000000e+00
1	70.93	1.11762029e+02	0.00000000e+00
1	70.93	1.13771905e+02	0.00000000e+00
1	70.93	1.15817926e+02	0.00000000e+00
1	70.93	1.17900742e+02	0.00000000e+00
1	70.93	1.20021014e+02	0.00000000e+00
1	70.93	1.22179416e+02	0.00000000e+00
1	70.93	1.24376634e+02	0.00000000e+00
1	70.93	1.26613366e+02	0.00000000e+00
1	70.93	1.28890322e+02	0.00000000e+00
1	70.93	1.31208225e+02	0.00000000e+00
1	70.93	1.33567813e+02	0.00000000e+00
1	70.93	1.35969834e+02	0.00000000e+00
1	70.93	1.38415053e+02	0.00000000e+00
1	70.93	1.40904245e+02	0.00000000e+00
1	70.93	1.43438201e+02	0.00000000e+00
1	70.93	1.46017727e+02	0.00000000e+00
1	70.93	1.48643642e+02	0.00000000e+00
1	70.93	1.51316780e+02	0.00000000e+00
1	70.93	1.54037990e+02	0.00000000e+00
1	70.93	1.56808138e+02	0.00000000e+00
1	70.93	1.59628103e+02	0.00000000e+00
1	70.93	1.62498780e+02	0.00000000e+00
1	70.93	1.65421083e+02	0.00000000e+00
1	70.93	1.68395939e+02	0.00000000e+00
1	70.93	1.71424293e+02	0.00000000e+00
1	70.93	1.74507108e+02	0.00000000e+00
1	70.93	1.77645362e+02	0.00000000e+00
1	70.93	1.80840054e+02	0.00000000e+00
1	70.93	1.84092197e+02	0.00000000e+00
1	70.93	1.87402826e+02	0.00000000e+00
1	70.93	1.90772991e+02	0.00000000e+00
1	70.93	1.94203764e+02	0.00000000e+00
1	70.93	1.97696234e+02	0.00000000e+00
1	70.93	2.01251511e+02	0.00000000e+00
1	70.93	2.04870725e+02	0.00000000e+00
1	70.93	2.08555025e+02	0.00000000e+00
1	70.93	2.12305581e+02	0.00000000e+00
1	70.93	2.16123586e+02	0.00000000e+00
1	70.93	2.20010252e+02	0.00000000e+00
1	70.93	2.23966814e+02	0.00000000e+00
1	70.93	2.27994529e+02	0.00000000e+00
1	70.93	2.32094677e+02	0.00000000e+00
1	70.93	2.36268560e+02	0.00000000e+00
1	70.93	2.40517504e+02	0.00000000e+00
1	70.93	2.44842859e+02	0.00000000e+00
1	70.93	2.49245999e+02	0.00000000e+00
1	70.93	2.53728323e+02	0.00000000e+00
1	70.93	2.58291255e+02	0.00000000e+00
1	70.93	2.62936245e+02	0.00000000e+00
1	70.93	2.67664768e+02	0.00000000e+00
1	70.93	2.72478327e+02	0.00000000e+00
1	70.93	2.77378450e+02	0.00000000e+00
1	70.93	2.82366696e+02	0.00000000e+00
1	70.93	2.87444647e+02	0.00000000e+00
1	70.93	2.92613918e+02	0.00000000e+00
1	70.93	2.97876150e+02	0.00000000e+00
1	70.93	3.03233017e+02	0.00000000e+00
1	70.93	3.08686218e+02	0.00000000e+00
1	70.93	3.14237488e+02	0.00000000e+00
1	70.93	3.19888588e+02	0.00000000e+00
1	70.93	3.25641316e+02	0.00000000e+00
1	70.93	3.31497498e+02	0.00000000e+00
1	70.93	3.37458995e+02	0.00000000e+00
1	70.93	3.43527701e+02	0.00000000e+00
1	70.93	3.49705543e+02	0.00000000e+00
1	70.93	3.55994485e+02	0.00000000e+00
1	70.93	3.62396524e+02	0.00000000e+00
1	70.93	3.68913695e+02	0.00000000e+00
1	70.93	3.75548067e+02	0.00000000e+00
1	70.93	3.82301749e+02	0.00000000e+00
1	70.93	3.89176886e+02	0.00000000e+00
1	70.93	3.96175662e+02	0.00000000e+00
1	70.93	4.03300301e+02	0.00000000e+00
1	70.93	4.10553066e+02	0.00000000e+00
1	70.93	4.17936262e+02	0.00000000e+00
1	70.93	4.25452233e+02	0.00000000e+00
1	70.93	4.33103368e+02	0.00000000e+00
1	70.93	4.40892098e+02	0.00000000e+00
1	70.93	4.48820896e+02	0.00000000e+00
1	70.93	4.56892282e+02	0.00000000e+00
1	70.93	4.65108821e+02	0.00000000e+00
1	70.93	4.73473122e+02	0.00000000e+00
1	70.93	4.81987842e+02	0.00000000e+00
1	70.93	4.90655687e+02	0.00000000e+00
1	70.93	4.99479411e+02	0.00000000e+00
1	70.93	5.08461817e+02	0.00000000e+00
1	70.93	5.17605757e+02	0.00000000e+00
1	70.93	5.26914139e+02	0.00000000e+00
1	70.93	5.36389918e+02	0.00000000e+00
1	70.93	5.46036104e+02	0.00000000e+00
1	70.93	5.55855764e+02	0.00000000e+00
1	70.93	5.65852015e+02	0.00000000e+00
1	70.93	5.76028035e+02	0.00000000e+00
1	70.93	5.86387055e+02	0.00000000e+00
1	70.93	5.96932368e+02	0.00000000e+00
1	70.93	6.07667322e+02	0.00000000e+00
1	70.93	6.18595328e+02	0.00000000e+00
1	70.93	6.29719859e+02	0.00000000e+00
1	70.93	6.41044448e+02	0.00000000e+00
1	70.93	6.52572693e+02	0.00000000e+00
1	70.93	6.64308257e+02	0.00000000e+00
1	70.93	6.76254868e+02	0.00000000e+00
1	70.93	6.88416321e+02	0.00000000e+00
1	70.93	7.00796480e+02	0.00000000e+00
1	70.93	7.13399278e+02	0.00000000e+00
1	70.93	7.26228719e+02	0.00000000e+00
1	70.93	7.39288879e+02	0.00000000e+00
1	70.93	7.52583906e+02	0.00000000e+00
1	70.93	7.66118025e+02	0.00000000e+00
1	70.93	7.79895536e+02	0.00000000e+00
1	70.93	7.93920814e+02	0.00000000e+00
1	70.93	8.08198317e+02	0.00000000e+00
1	70.93	8.22732580e+02	0.00000000e+00
1	70.93	8.37528220e+02	0.00000000e+00
1	70.93	8.52589938e+02	0.00000000e+00
1	70.93	8.67922519e+02	0.00000000e+00
1	70.93	8.83530834e+02	0.00000000e+00
1	70.93	8.99419842e+02	0.00000000e+00
1	70.93	9.15594590e+02	0.00000000e+00
1	70.93	9.32060218e+02	0.00000000e+00
1	70.93	9.48821955e+02	0.00000000e+00
1	70.93	9.65885128e+02	0.00000000e+00
1	70.93	9.83255157e+02	0.00000000e+00
1	70.93	1.00093756e+03	0.00000000e+00
1	90.55	1.37331724e-01	3.99759535e-13
1	90.55	1.39801434e-01	4.21189367e-13
1	90.55	1.42315558e-01	4.43755379e-13
1	90.55	1.44874895e-01	4.67516799e-13
1	90.55	1.47480258e-01	4.92535862e-13
1	90.55	1.50132474e-01	5.18877953e-13
1	90.55	1.52832387e-01	5.46611764e-13
1	90.55	1.55580853e-01	5.75809448e-13
1	90.55	1.58378747e-01	6.06546790e-13
1	90.55	1.61226957e-01	6.38903380e-13
1	90.55	1.64126387e-01	6.72962790e-13
1	90.55	1.67077960e-01	7.08812770e-13
1	90.55	1.70082612e-01	7.46545439e-13
1	90.55	1.73141299e-01	7.86257496e-13
1	90.55	1.76254991e-01	8.28050429e-13
1	90.55	1.79424679e-01	8.72030744e-13
1	90.55	1.82651369e-01	9.18310194e-13
1	90.55	1.85936087e-01	9.67006022e-13
1	90.55	1.89279875e-01	1.01824122e-12
1	90.55	1.92683796e-01	1.07214476e-12
1	90.55	1.96148932e-01	1.12885193e-12
1	90.55	1.99676383e-01	1.18850452e-12
1	90.55	2.03267270e-01	1.25123990e-12
1	90.55	2.06922734e-01	1.31719386e-12
1	90.55	2.10643936e-01	1.38652334e-12
1	90.55	2.14432059e-01	1.45939213e-12
1	90.55	2.18288306e-01	1.53597115e-12
1	90.55	2.22213901e-01	1.61643879e-12
1	90.55	2.26210092e-01	1.70098106e-12
1	90.55	2.30278150e-01	1.78979186e-12
1	90.55	2.34419365e-01	1.88307326e-12
1	90.55	2.38635054e-01	1.98103573e-12
1	90.55	2.42926555e-01	2.08389835e-12
1	90.55	2.47295234e-01	2.19188912e-12
1	90.55	2.51742476e-01	2.30524515e-12
1	90.55	2.56269696e-01	2.42421294e-12
1	90.55	2.60878331e-01	2.54904857e-12
1	90.55	2.65569845e-01	2.68001797e-12
1	90.55	2.70345730e-01	2.81739709e-12
1	90.55	2.75207502e-01	2.96147216e-12
1	90.55	2.80156706e-01	3.11253985e-12
1	90.55	2.85194914e-01	3.27090747e-12
1	90.55	2.90323726e-01	3.43689313e-12
1	90.55	2.95544773e-01	3.61082589e-12
1	90.55	3.00859713e-01	3.79304591e-12
1	90.55	3.06270234e-01	3.98390454e-12
1	90.55	3.11778056e-01	4.18376442e-12
1	90.55	3.17384927e-01	4.39299953e-12
1	90.55	3.23092630e-01	4.61199522e-12
1	90.55	3.28902978e-01	4.84114823e-12
1	90.55	3.34817816e-01	5.08086662e-12
1	90.55	3.40839024e-01	5.33156974e-12
1	90.55	3.46968515e-01	5.59368808e-12
1	90.55	3.53208235e-01	5.86766313e-12
1	90.55	3.59560168e-01	6.15394718e-12
1	90.55	3.66026331e-01	6.45300305e-12
1	90.55	3.72608778e-01	6.76530382e-12
1	90.55	3.79309601e-01	7.09133242e-12
1	90.55	3.86130928e-01	7.43158129e-12
1	90.55	3.93074927e-01	7.78655180e-12
1	90.55	4.00143804e-01	8.15675378e-12
1	90.55	4.07339804e-01	8.54270489e-12
1	90.55	4.14665214e-01	8.94492992e-12
1	90.55	4.22122360e-01	9.36396008e-12
1	90.55	4.29713613e-01	9.80033211e-12
1	90.55	4.37441382e-01	1.02545874e-11
1	90.55	4.45308125e-01	1.07272712e-11
1	90.55	4.53316339e-01	1.12189310e-11
1	90.55	4.61468569e-01	1.17301162e-11
1	90.55	4.69767406e-01	1.22613762e-11
1	90.55	4.78215484e-01	1.28132595e-11
1	90.55	4.86815489e-01	1.33863121e-11
1	90.55	4.95570152e-01	1.39810763e-11
1	90.55	5.04482256e-01	1.45980887e-11
1	90.55	5.13554630e-01	1.52378792e-11
1	90.55	5.22790158e-01	1.59009690e-11
1	90.55	5.32191773e-01	1.65878688e-11
1	90.55	5.41762462e-01	1.72990771e-11
1	90.55	5.51505266e-01	1.80350783e-11
1	90.55	5.61423281e-01	1.87963409e-11
1	90.55	5.71519656e-01	1.95833155e-11
